time_ms,ax,ay,az,wx,wy,wz
0,0.428,1.5,-1.242,100.4,-65.5,-145.6
20,0.225,0.171,-1.083,223.4,-111.8,-126.6
40,0.229,-0.247,-0.565,77.5,-182.6,207.0
60,-0.035,-0.42,-1.311,33.4,-281.6,286.1
82,0.804,0.113,-0.278,-50.7,-320.9,442.5
102,-1.837,-1.187,-2.755,-348.8,-482.4,-61.1
125,-0.438,0.378,-1.287,-32.4,-561.7,173.8
145,-0.45,0.531,-1.471,126.4,-403.2,355.8
165,-0.245,0.121,-1.055,133.8,-79.3,379.4
187,-1.202,-0.242,-0.926,116.2,-231.4,191.6
207,-0.756,0.162,-1.113,101.9,-270.7,99.7
227,-0.731,0.275,-0.93,53.4,-312.5,210.7
247,-0.796,0.163,-0.892,73.7,-353.4,159.1
267,-0.634,0.393,-0.875,95.6,-375.9,200.7
290,-0.51,0.373,-0.697,90.8,-386.1,275.0
310,-0.33,0.52,-0.385,148.4,-373.0,149.3
330,-0.137,0.62,-0.54,118.5,-371.4,227.0
352,-0.052,0.536,-0.177,-7.0,-311.0,199.7
372,0.219,0.426,0.214,-50.9,-199.7,-30.3
392,0.112,0.545,0.488,-227.1,-44.3,-158.8
415,0.059,0.753,0.571,-582.2,80.8,-362.6
435,-0.918,1.405,1.118,-589.0,-56.1,-130.6
455,-0.704,0.636,0.61,-934.0,-182.3,-372.1
476,-1.084,-4.509,2.989,-303.8,-662.8,-513.5
496,0.623,-0.802,0.264,567.7,190.6,-209.5
516,-0.589,0.218,3.767,715.1,128.1,-8.6
536,-0.133,0.761,1.285,206.4,185.9,-37.8
556,-0.525,-0.205,2.223,-17.5,142.5,-59.5
576,0.114,-0.471,1.254,117.0,281.4,19.3
596,-0.067,0.073,1.157,97.4,501.6,33.1
616,-0.417,0.062,1.142,36.1,755.3,55.5
636,-0.888,0.116,0.965,60.7,828.2,22.7
658,-0.79,0.495,0.036,52.0,1100.4,23.8
678,-1.456,0.804,-1.098,428.7,1331.3,-244.4
698,-0.251,0.0,-0.368,388.7,1304.1,-314.5
718,-0.139,-0.021,-0.313,344.1,1312.6,-328.3
740,9.857,0.071,-1.879,-942.1,2292.9,-928.1
760,0.491,-0.116,-1.414,-1133.5,2293.4,-843.9
780,0.579,-0.007,-1.505,-1317.3,2293.4,-751.5
800,0.631,0.071,-1.601,-1458.5,2293.4,-619.5
820,-0.529,1.03,-1.387,-964.2,1064.1,1112.9
842,-0.133,0.614,-0.715,-873.0,1080.1,1157.8
862,-0.134,0.623,-0.691,-768.3,1099.0,1214.5
885,-0.04,0.731,-0.716,-681.1,1097.3,1228.6
905,-0.171,0.875,-0.968,-681.9,1368.3,1515.7
925,-0.238,1.102,-0.961,-687.7,1270.2,1277.4
946,-0.059,0.319,-0.367,47.3,997.8,887.5
966,-0.056,0.322,-0.362,110.4,988.2,892.4
986,-0.056,0.328,-0.357,160.0,979.7,894.8
1010,-1.866,0.605,0.428,147.2,1496.3,554.8
1030,-0.097,0.253,-0.656,200.2,1496.4,564.4
1050,-2.223,1.404,-0.687,156.9,1134.1,362.6
1073,-0.204,0.294,-0.496,62.8,1123.2,475.0
1097,-0.16,0.566,-0.452,5.2,974.7,338.8
1117,-0.054,0.02,-0.097,191.5,696.9,-4.6
1137,-0.01,0.275,-0.584,360.6,331.8,-112.0
1157,0.057,0.206,-0.632,608.5,63.0,-170.7
1177,0.023,0.059,-0.576,888.3,-141.6,-115.2
1198,0.071,0.101,-0.136,336.4,-906.9,-363.5
1218,1.156,0.141,-0.213,-269.7,273.2,-507.0
1238,0.078,-0.011,0.17,274.7,91.7,-400.4
1258,-0.078,-0.496,-0.865,97.4,13.5,-272.5
1278,0.121,0.077,-0.951,1.7,-4.1,-54.1
1298,0.155,0.107,-0.972,0.9,-3.0,0.9
1318,0.008,-0.01,-0.967,0.7,-2.3,0.0
1338,0.013,-0.009,-0.961,0.7,-2.7,0.2
1358,0.017,-0.007,-0.964,0.7,-2.7,0.3
1379,0.013,-0.007,-0.963,0.7,-2.6,0.0
1399,0.01,-0.009,-0.962,0.7,-2.6,0.0
1419,0.008,-0.008,-0.962,0.8,-2.6,0.2
1442,0.013,-0.006,-0.962,0.7,-2.5,0.2
1462,0.014,-0.004,-0.962,0.7,-2.5,0.0
1482,0.016,-0.009,-0.96,0.6,-2.6,0.0
1502,0.011,-0.008,-0.958,0.7,-2.5,0.2
1522,0.01,-0.007,-0.961,0.5,-2.5,0.2
1542,0.011,-0.008,-0.962,0.7,-2.5,0.2
1562,0.014,-0.009,-0.961,0.7,-2.6,0.2
1582,0.014,-0.007,-0.963,0.6,-2.5,0.1
1606,0.011,-0.007,-0.96,0.7,-2.6,0.0
1629,0.011,-0.008,-0.96,0.7,-2.6,0.1
1649,0.01,-0.01,-0.962,0.7,-2.6,0.0
1669,0.014,-0.007,-0.962,0.7,-2.5,0.1
1689,0.014,-0.008,-0.965,0.7,-2.6,0.0
1710,0.011,-0.006,-0.96,0.7,-2.5,0.2
1730,0.009,-0.006,-0.961,0.7,-2.6,0.1
1751,0.011,-0.005,-0.961,0.7,-2.6,0.2
