time_ms,ax,ay,az,wx,wy,wz
0,0.15,0.145,1.137,-46.4,49.0,-7.2
20,1.097,0.788,1.153,-7.4,79.6,-118.5
41,0.359,0.25,2.223,-57.4,230.7,-48.0
61,-0.12,0.062,1.708,-85.6,196.2,64.8
81,-0.335,0.714,1.649,-153.6,102.7,-63.9
103,-0.426,0.375,1.414,-141.3,21.6,-154.5
123,-0.321,0.314,1.373,-176.7,-112.6,-203.4
143,-0.261,0.251,1.378,-195.9,-212.4,-216.0
163,-0.676,0.229,1.413,-243.0,-258.4,-209.8
183,-0.657,0.588,1.141,-253.2,-283.0,-176.4
203,-0.297,0.476,0.722,-375.0,-253.8,-112.9
223,-0.143,0.188,0.721,-407.6,-200.4,-54.6
243,0.301,0.125,0.748,-430.2,-176.4,9.1
264,0.364,-0.213,0.447,-381.2,-238.0,52.5
284,0.314,-0.114,0.131,-375.4,-115.5,188.7
304,-0.041,0.028,0.007,-375.2,-102.6,187.9
324,-0.04,0.028,0.004,-376.5,-98.5,186.8
344,0.259,-0.122,0.333,-508.5,-93.8,318.5
364,0.237,-1.878,-1.481,-862.4,198.6,139.2
384,-0.059,-0.756,-0.8,-528.0,607.3,-169.0
404,1.196,-0.713,-1.531,-251.7,528.5,-97.3
424,0.887,-0.049,-1.079,-14.7,316.6,186.2
445,0.711,-0.354,-1.201,12.7,277.9,179.3
465,0.305,-0.538,-1.518,40.3,265.4,130.4
485,0.418,-0.583,-1.384,46.5,248.9,133.6
505,0.516,-0.725,-1.494,-35.3,118.3,122.7
525,0.496,-0.55,-1.307,-63.0,49.2,87.2
548,0.502,-0.459,-1.234,-47.3,-49.9,77.8
568,0.375,-0.414,-1.489,6.4,-124.7,94.7
588,0.264,-0.378,-1.564,98.9,-175.4,110.2
608,0.254,-0.302,-1.41,261.3,-256.5,92.8
629,0.357,-0.249,-0.987,324.9,-384.5,74.7
649,0.28,-0.129,-0.384,355.1,-389.6,28.8
669,0.171,-0.068,-0.073,398.3,-346.2,12.0
689,0.0,0.019,-0.016,404.1,-346.2,11.9
711,0.002,0.022,-0.016,403.1,-345.4,15.6
731,0.008,0.022,-0.01,402.6,-344.8,20.1
752,0.013,0.02,-0.01,402.2,-344.8,23.9
772,-0.428,0.317,-0.704,1051.4,228.3,-309.8
795,-0.166,0.352,-0.41,1348.4,253.3,-297.5
815,-0.17,0.344,-0.391,1335.1,281.0,-314.7
836,-0.18,0.337,-0.388,1326.7,310.9,-326.9
856,-0.189,0.331,-0.385,1313.4,346.5,-344.1
876,-8.165,8.482,0.594,855.8,241.7,98.0
896,-0.08,0.162,-0.203,863.5,232.1,46.7
916,-0.117,0.172,-0.208,874.5,233.6,14.5
936,-1.065,0.932,-1.334,1029.9,314.6,-96.7
956,-0.093,0.198,-0.712,1026.4,446.9,-167.9
976,-0.254,-0.093,-0.518,294.7,1044.9,212.8
996,0.002,0.044,-0.058,-265.0,270.4,332.0
1019,0.689,-0.393,-1.92,-396.4,-44.4,339.0
1042,0.081,-0.075,-0.633,-26.8,-378.9,504.7
1062,0.725,-0.874,-1.36,140.7,-61.1,58.8
1084,-0.238,-0.107,-0.61,-21.7,53.8,11.2
1104,0.126,-0.075,-1.099,-73.0,38.5,-14.6
1124,0.075,0.073,-0.968,45.0,-30.9,4.6
1144,-0.045,-0.075,-0.886,-5.8,7.2,-0.7
1164,0.03,0.024,-0.968,0.6,-2.3,0.6
1184,0.002,-0.023,-0.956,2.6,-4.0,0.5
1204,0.02,-0.011,-0.959,2.7,-3.9,0.3
1224,0.019,-0.004,-0.962,1.3,-3.2,0.3
1246,0.02,-0.01,-0.959,0.2,-2.8,0.2
1266,0.015,-0.008,-0.963,0.3,-2.5,0.2
1286,0.011,-0.01,-0.964,0.7,-2.5,0.3
1309,0.013,-0.008,-0.962,0.7,-2.5,0.3
1329,0.014,-0.009,-0.963,0.8,-2.5,0.3
1349,0.015,-0.009,-0.965,0.7,-2.7,0.2
1370,0.014,-0.008,-0.963,0.7,-2.5,0.3
1390,0.013,-0.006,-0.963,0.9,-2.6,0.2
1410,0.013,-0.008,-0.964,0.8,-2.6,0.4
1430,0.013,-0.008,-0.964,0.6,-2.5,0.3
1453,0.015,-0.007,-0.963,0.7,-2.5,0.3
1473,0.014,-0.008,-0.963,0.8,-2.7,0.4
1494,0.014,-0.005,-0.962,0.8,-2.6,0.4
1514,0.014,-0.009,-0.961,0.7,-2.5,0.2
1534,0.012,-0.007,-0.963,0.7,-2.5,0.3
1554,0.014,-0.008,-0.963,0.7,-2.5,0.2
