time_ms,ax,ay,az,wx,wy,wz
0,-1.168,-0.128,-0.155,-2.8,74.2,28.0
20,-1.006,0.305,-0.034,-102.8,-28.2,2.1
40,-1.028,0.677,-0.405,-81.6,-90.0,-48.3
60,-1.073,0.21,-0.348,110.1,-53.2,-25.9
80,-1.055,-1.16,0.475,461.2,69.2,-129.7
100,-1.658,-0.392,-0.139,-42.6,-170.3,-364.3
120,-1.639,-0.511,-0.195,2.3,-139.2,-171.2
140,-1.453,-0.454,-0.325,139.1,-178.2,-55.8
164,-1.501,-0.61,-0.364,241.5,-222.1,74.8
184,-1.457,-0.578,-0.615,339.5,-166.3,56.8
205,-1.186,-0.557,-0.294,178.7,-125.0,7.6
225,-1.268,-0.365,-0.201,-65.6,-451.8,-120.4
245,-0.948,-0.414,-0.283,118.3,-662.7,34.0
267,-0.775,-0.05,0.036,381.9,-941.2,189.4
287,-0.071,0.022,-0.117,313.6,-1123.2,212.9
307,0.021,-0.018,-0.222,289.4,-1126.0,222.8
329,0.018,-0.022,-0.216,261.3,-1126.0,230.3
351,0.558,0.701,0.57,-290.1,-817.2,274.8
371,-0.023,-0.02,-0.253,-213.9,-890.8,322.4
391,1.58,-0.634,-1.3,-323.1,-399.4,-136.0
414,0.353,0.104,-0.015,-319.8,-223.7,-175.4
434,0.866,0.428,-0.527,-396.8,-30.6,-141.3
456,0.782,0.539,-0.601,-408.1,49.3,-100.7
477,0.887,0.557,-0.735,-312.4,125.3,4.5
497,1.324,0.531,-1.147,-165.6,232.8,68.3
517,1.432,0.391,-1.074,-154.7,360.2,54.8
540,1.145,0.309,-0.659,-125.0,537.8,89.3
560,1.135,0.557,-0.314,-127.9,756.2,198.1
580,1.21,0.763,0.447,-164.0,460.2,389.5
603,1.027,0.268,0.178,-11.6,481.5,367.5
623,1.399,0.166,0.541,26.6,415.1,302.3
643,0.506,0.528,0.552,-1.3,282.1,459.5
664,0.078,0.284,0.166,-45.9,443.4,311.5
684,-0.033,0.042,-0.038,-58.8,479.5,292.1
704,-0.037,0.043,-0.037,-50.8,479.5,294.9
724,-0.04,-0.162,0.041,-41.2,1552.1,1619.3
747,-0.162,1.075,-1.24,89.6,1715.7,1658.7
767,-0.127,1.076,-1.196,295.2,1678.8,1666.7
788,-0.103,1.087,-1.173,436.9,1644.5,1663.2
809,-0.073,1.091,-1.149,614.1,1601.1,1645.7
830,-0.056,1.091,-1.129,782.1,1554.7,1616.0
850,-0.062,0.071,-0.136,478.9,42.7,277.6
870,0.005,0.057,-0.009,465.2,41.1,282.5
890,0.007,0.056,-0.009,464.0,41.2,274.9
914,0.221,-0.15,0.562,527.5,85.3,215.5
934,0.569,0.817,1.138,432.5,461.9,-208.7
954,0.327,0.297,0.397,179.1,403.2,67.8
974,0.487,0.478,0.62,3.0,437.5,235.9
998,0.388,0.258,0.489,-307.3,578.4,327.2
1018,0.288,-0.262,0.269,-204.9,766.9,229.6
1038,-0.26,-0.059,0.17,44.8,438.4,93.3
1058,-0.609,-0.439,0.906,4.6,271.3,12.1
1079,-0.638,-0.427,0.786,-17.4,152.8,-8.3
1101,-0.637,-0.461,0.696,-16.4,-6.8,-5.1
1122,-0.627,-0.464,0.695,2.3,-142.2,1.6
1142,-0.617,-0.401,0.678,1.3,-320.6,0.1
1162,-0.553,-0.409,0.599,-0.4,-504.7,-7.2
1183,1.098,-1.109,2.136,162.5,-324.8,19.1
1206,0.341,-0.022,0.574,-38.5,-65.0,4.4
1227,0.569,-0.414,0.828,-49.2,213.8,47.7
1247,-0.599,-0.56,0.604,37.9,129.9,13.9
1269,-0.523,-0.282,0.857,4.6,-44.8,0.4
1290,0.048,-0.397,1.091,-19.8,-108.5,-9.8
1310,0.148,-0.506,0.923,4.4,33.8,9.6
1330,-0.204,-0.37,0.937,14.5,-13.0,-0.5
1350,-0.036,-0.408,0.97,-5.2,0.8,0.5
1370,-0.067,-0.417,0.956,3.9,-3.0,0.4
1390,-0.091,-0.407,0.96,-0.9,-3.8,0.2
1410,-0.088,-0.403,0.958,1.5,-2.9,0.2
1430,-0.086,-0.406,0.956,0.5,-2.5,0.2
1450,-0.085,-0.405,0.962,0.7,-2.8,0.2
1470,-0.08,-0.406,0.956,0.9,-2.4,0.2
1490,-0.081,-0.406,0.96,0.7,-2.5,0.3
1514,-0.082,-0.406,0.961,0.8,-2.5,0.2
1534,-0.081,-0.408,0.959,0.8,-2.5,0.2
1554,-0.084,-0.405,0.961,0.7,-2.5,0.3
1574,-0.081,-0.406,0.959,0.7,-2.5,0.3
1594,-0.081,-0.409,0.959,0.7,-2.6,0.4
1616,-0.081,-0.408,0.961,0.9,-2.7,0.3
1636,-0.082,-0.408,0.96,0.9,-2.5,0.2
1656,-0.081,-0.408,0.959,0.8,-2.6,0.2
1678,-0.083,-0.406,0.959,0.7,-2.5,0.2
1698,-0.081,-0.406,0.96,0.7,-2.5,0.2
1718,-0.083,-0.407,0.959,0.9,-2.5,0.3
1739,-0.08,-0.407,0.962,0.8,-2.8,0.2
1763,-0.083,-0.405,0.961,0.7,-2.7,0.2
