time_ms,ax,ay,az,wx,wy,wz
0,0.061,1.157,-0.628,-58.2,-29.6,-24.7
20,-0.323,1.278,-0.698,-206.2,-178.0,-20.8
41,-0.656,1.423,0.147,-280.6,-200.9,-67.4
61,0.163,1.197,0.121,-203.5,-202.3,-16.3
82,0.188,1.524,0.12,0.4,-177.5,69.4
102,0.175,1.588,0.088,42.2,-211.6,165.5
122,0.268,1.745,0.197,59.1,-182.4,258.7
142,-0.231,1.558,0.366,46.5,-167.3,288.2
162,-0.341,1.354,0.398,-0.4,-112.4,274.3
183,-0.476,0.432,0.299,56.1,-67.9,152.1
203,-0.494,0.355,0.338,152.8,-2.5,77.2
225,-0.34,0.168,0.13,73.5,-8.8,0.2
245,-0.012,0.006,0.04,62.3,-33.6,-21.4
265,-0.014,0.009,0.038,62.5,-34.2,-21.1
287,-0.013,0.009,0.04,63.1,-34.3,-21.4
307,0.498,-0.105,-2.164,286.7,226.8,142.6
327,2.487,1.243,-0.619,-469.7,648.4,-161.7
347,1.574,1.715,0.329,-810.8,822.2,-242.8
370,1.095,-0.322,0.45,69.5,1142.5,-212.3
390,-0.755,1.103,0.361,-157.2,1054.6,-269.1
410,-0.201,0.304,-0.229,61.1,1103.4,-183.0
434,-1.138,0.815,-0.538,113.5,933.8,-459.3
454,-0.569,0.507,-0.886,-59.6,214.5,-573.7
474,-0.245,0.022,-0.178,-80.2,150.2,-520.2
497,-0.019,0.038,0.047,-85.1,147.2,-520.3
517,-0.016,0.037,0.048,-87.5,144.4,-520.5
541,-0.018,0.032,0.048,-90.0,141.1,-521.0
561,0.534,-2.72,4.674,-433.5,641.9,168.5
581,-0.052,0.241,-0.417,-540.6,996.8,577.9
601,0.03,0.396,-1.151,-729.4,1167.6,609.8
621,-0.336,-0.04,-3.004,373.9,18.1,-163.9
641,-0.082,-0.14,-1.068,461.3,250.6,18.9
661,0.126,0.013,-0.592,482.7,261.3,-34.7
682,-0.049,-0.038,-0.274,469.2,256.4,-83.0
703,-0.134,-0.017,-0.056,410.9,242.7,-129.6
723,-0.047,0.023,-0.009,406.2,240.8,-134.5
744,-1.545,-1.708,-0.066,362.0,210.4,90.9
764,-0.851,-0.53,0.032,-195.3,-38.2,135.8
784,-0.803,-0.544,-0.599,-462.7,-101.5,-47.5
804,-0.18,-0.565,-1.38,-695.5,-34.3,-160.4
824,1.552,-0.093,-2.97,-287.7,54.6,83.2
845,1.334,0.012,-1.489,203.9,100.2,151.3
865,0.943,-0.224,-1.354,491.0,72.6,286.7
885,-0.051,-0.66,-0.751,488.0,63.2,-223.8
905,0.011,-0.301,-0.325,449.8,84.3,-383.6
925,0.7,-0.546,-0.016,435.3,234.1,34.2
945,-0.029,0.053,-0.044,292.9,190.5,280.8
965,-0.139,0.11,-0.025,217.0,71.7,333.4
