time_ms,ax,ay,az,wx,wy,wz
0,-0.057,-0.963,-0.018,-36.0,201.8,-19.1
20,-1.087,-1.317,1.04,-21.0,193.5,-9.0
44,-0.056,-1.124,0.149,56.3,-20.9,-73.4
64,-0.012,-1.302,0.105,194.6,-26.6,-40.6
84,0.107,-1.416,0.271,174.9,90.1,37.6
104,0.125,-1.354,0.217,213.6,194.3,132.1
126,0.154,-1.409,0.226,249.5,134.6,103.8
146,0.04,-1.51,0.349,292.3,71.4,109.0
166,0.143,-1.535,0.339,321.0,144.5,164.5
190,0.272,-1.338,0.147,316.4,212.8,169.3
214,0.181,-1.042,0.239,264.3,174.2,111.3
234,0.122,-1.064,0.129,297.0,161.4,126.4
255,0.143,-0.893,0.032,286.9,208.2,108.1
275,0.401,0.106,-0.488,327.8,247.5,460.0
295,-0.018,0.042,-0.107,375.4,191.8,523.7
315,0.0,0.095,-0.011,390.6,171.8,518.4
335,0.004,0.096,-0.01,397.3,166.1,514.2
355,-0.018,0.151,-0.121,509.1,272.4,281.6
376,-0.711,1.478,0.452,807.3,-67.9,-626.6
399,-0.326,0.272,-0.066,790.7,49.7,-763.5
419,-0.526,0.237,-0.086,780.2,66.5,-714.3
440,-1.307,-0.271,-0.349,-19.3,41.0,-439.1
464,-3.811,-1.096,-1.126,10.5,4.0,268.6
484,-0.843,0.5,-0.765,199.6,-120.4,51.5
504,-2.297,0.943,-1.005,170.1,-569.6,-516.0
524,-1.861,0.019,-0.751,157.0,-859.0,-115.5
545,-1.627,-0.184,-0.616,42.0,-1044.6,69.2
565,-1.208,-0.176,-0.143,69.1,-1298.0,212.7
585,-1.381,0.145,0.704,-124.2,-1290.1,-90.8
609,-0.148,-0.017,-0.413,-42.7,-1482.6,-185.7
629,-0.045,0.075,-0.536,-49.2,-1479.5,-178.2
649,-0.066,0.073,-0.535,-57.0,-1479.3,-173.4
670,-0.081,0.072,-0.534,-62.8,-1480.0,-170.3
694,-0.097,1.443,-1.897,-932.3,-2192.4,336.7
714,-0.934,0.458,-2.124,-1556.5,-2293.4,205.5
734,-0.913,0.591,-2.182,-1684.1,-2293.4,92.4
756,-0.878,0.748,-2.266,-1796.3,-2293.4,-65.3
776,-0.831,0.862,-2.323,-1879.3,-2293.4,-213.0
796,-0.782,0.98,-2.358,-1928.7,-2293.4,-344.3
816,-5.991,1.139,-0.226,321.0,-1477.4,-1731.0
836,-0.186,1.146,-1.121,431.2,-1537.8,-1764.6
856,-0.208,1.111,-1.172,628.4,-1533.2,-1722.4
876,-0.208,1.089,-1.208,791.9,-1524.5,-1649.2
899,2.906,-1.982,-0.798,1152.3,-1414.4,-1642.4
919,3.546,2.485,-3.596,599.9,222.9,-477.6
939,-0.087,0.076,-0.019,486.5,217.9,-486.9
960,-0.092,0.073,-0.016,482.7,221.4,-486.3
981,-0.089,0.074,-0.018,475.4,232.4,-490.8
1001,0.317,0.074,-0.012,438.6,238.1,-484.6
1021,-0.051,0.094,-0.616,429.0,232.6,-497.7
1041,0.437,0.206,-0.368,575.1,149.3,-411.1
1061,1.394,0.885,-1.804,797.9,74.0,-268.7
1081,0.145,0.575,-0.629,766.3,41.5,-349.2
1101,0.122,0.362,-0.681,894.8,-77.4,-348.1
1121,0.007,0.226,-1.131,1132.6,-189.1,-272.5
1141,-0.074,0.031,-0.042,288.1,58.7,50.5
1161,-0.053,-0.264,-1.088,76.2,-54.1,115.3
1181,0.019,-0.22,-0.574,-233.5,24.2,45.5
1201,-0.065,-1.677,-2.749,-385.2,-20.0,1.2
1221,-0.035,-0.018,-1.19,11.4,6.4,1.4
1241,0.013,-0.012,-0.972,-1.1,-0.6,0.1
1263,0.014,-0.015,-0.959,-0.1,-2.8,0.1
1284,0.011,-0.012,-0.962,0.5,-2.5,0.1
1304,0.014,-0.009,-0.963,0.6,-2.6,0.0
1324,0.016,-0.01,-0.962,0.8,-2.4,0.2
1344,0.014,-0.009,-0.963,0.7,-2.4,0.2
1366,0.013,-0.008,-0.961,0.7,-2.5,0.0
1386,0.011,-0.012,-0.964,0.7,-2.6,0.1
1406,0.014,-0.005,-0.964,0.7,-2.6,0.1
1426,0.015,-0.008,-0.962,0.8,-2.5,0.2
1448,0.011,-0.01,-0.962,0.7,-2.6,0.1
1471,0.013,-0.01,-0.964,0.7,-2.5,0.1
1491,0.016,-0.011,-0.962,0.8,-2.5,0.2
1511,0.012,-0.011,-0.96,0.7,-2.6,0.0
1531,0.011,-0.009,-0.962,0.7,-2.7,0.0
1551,0.013,-0.01,-0.961,0.8,-2.5,0.2
1575,0.014,-0.011,-0.963,0.7,-2.5,0.2
1599,0.016,-0.012,-0.962,0.8,-2.5,0.2
1619,0.014,-0.01,-0.961,0.7,-2.5,0.2
1639,0.012,-0.01,-0.96,0.7,-2.6,0.2
1660,0.015,-0.01,-0.963,0.7,-2.5,0.2
