time_ms,ax,ay,az,wx,wy,wz
1521,-0.001,-0.011,-0.964,0.0,-3.2,0.1
1542,-0.002,-0.012,-0.961,1.0,-2.4,0.1
1562,-0.001,-0.01,-0.962,0.8,-2.5,0.1
1582,-0.002,-0.01,-0.964,0.8,-2.7,0.1
1603,-0.002,-0.012,-0.963,0.7,-2.5,0.2
1623,-0.002,-0.013,-0.962,0.7,-2.7,0.1
1645,-0.001,-0.011,-0.961,0.9,-2.5,0.2
1665,-0.002,-0.014,-0.961,0.9,-2.5,0.1
1685,-0.001,-0.01,-0.962,0.9,-2.7,0.1
1705,-0.001,-0.01,-0.965,0.8,-2.6,0.2
1725,0.0,-0.01,-0.961,0.8,-2.5,0.2
1747,0.0,-0.014,-0.962,0.8,-2.5,0.0
1767,-0.003,-0.012,-0.961,0.9,-2.8,0.0
1787,-0.002,-0.009,-0.963,0.9,-2.5,0.1
1807,-0.003,-0.012,-0.96,1.0,-2.6,0.0
1827,-0.002,-0.013,-0.96,0.7,-2.7,0.0
1850,-0.002,-0.011,-0.961,0.7,-2.6,0.0
1870,-0.001,-0.012,-0.961,0.7,-2.7,0.1
1892,-0.002,-0.012,-0.959,0.7,-2.7,0.1
1912,-0.003,-0.012,-0.959,0.8,-2.7,0.0
