time_ms,ax,ay,az,wx,wy,wz
1842,1.07,0.578,-0.245,-344.7,1107.7,718.5
1862,4.69,1.072,0.209,-1114.5,1283.7,1269.5
1884,-1.335,-1.669,-0.024,-805.9,514.2,-479.0
1904,-0.042,-0.814,-0.25,-334.1,68.0,-405.0
1925,0.4,-0.285,0.02,-351.1,77.2,-370.0
1945,0.014,-0.009,0.05,-252.5,67.1,-467.1
1966,2.167,1.569,1.107,439.0,-148.7,-1023.6
1986,1.227,1.524,0.441,-55.5,113.1,-641.6
2006,-0.142,1.464,0.241,-407.4,97.1,-438.0
2027,0.258,0.585,0.606,-368.0,83.7,-432.7
2047,0.85,0.063,4.511,-414.5,-1000.9,152.7
2067,-0.159,0.006,-0.366,-420.0,-1560.8,144.8
2089,-0.045,0.297,-1.63,-338.4,-1726.1,228.3
2109,0.018,-0.067,-1.553,-970.9,-530.0,25.0
2129,0.247,0.079,-0.671,-986.8,-248.7,71.0
2151,0.451,0.601,-0.394,-1000.8,-142.9,122.4
2171,0.167,0.374,-0.225,-1104.3,-21.2,145.7
2192,1.084,1.243,0.257,-1011.0,57.2,20.3
2212,0.949,-0.401,0.579,-100.4,55.5,84.2
2232,0.109,-0.095,0.299,28.9,-21.2,-161.0
2252,0.52,-0.255,0.569,241.6,-158.2,-469.5
2272,0.557,0.383,0.563,361.6,-315.9,-440.8
2292,0.463,0.606,0.315,454.0,-414.4,-415.9
2312,0.226,0.293,-0.21,645.5,-650.5,-299.0
2332,0.167,0.216,-0.681,958.0,-914.8,-221.5
2352,1.532,2.219,-4.338,1428.0,-1307.6,-293.1
2372,1.282,1.144,-3.108,702.5,-224.8,-253.6
2393,-0.101,-0.022,-0.148,433.3,-136.0,-198.1
2413,-0.134,-0.073,-0.152,427.7,-289.3,-12.8
2433,0.029,0.009,-0.026,384.3,-578.8,341.3
2454,0.026,0.006,-0.02,372.8,-583.3,344.6
2474,-5.823,2.544,1.882,101.2,-256.2,-318.7
2494,-0.015,0.02,0.016,119.5,-260.5,-306.1
2514,-0.028,0.04,0.007,121.1,-259.2,-307.9
2534,-2.335,-2.845,2.873,853.9,-249.8,838.2
2554,-7.677,4.408,0.169,433.2,-626.6,204.1
2576,0.03,0.019,-0.057,427.2,-628.3,210.0
2596,-0.203,1.323,1.482,589.3,-496.7,394.9
2616,0.04,0.163,-0.027,765.8,-466.9,438.2
2636,0.081,0.395,0.111,881.5,-482.3,612.0
2658,0.082,0.305,-0.344,1285.9,-255.1,151.9
2678,0.234,0.387,-0.157,-117.9,233.0,-101.1
2698,0.182,0.491,-0.033,-170.3,331.4,180.7
2720,-0.357,2.619,-2.506,211.9,262.8,113.1
2740,0.085,0.803,-0.04,37.0,175.9,-104.7
2760,0.05,0.946,-0.522,-266.2,184.3,-0.4
2780,0.045,0.658,0.303,-26.3,3.5,-34.3
2800,-0.124,1.057,-0.047,42.4,-7.1,22.8
2821,0.008,1.011,0.042,-14.2,-3.1,-12.7
2841,-0.023,1.016,0.021,5.1,-2.5,-1.3
2862,-0.025,0.999,0.041,1.2,-2.5,1.0
2882,-0.024,1.003,0.03,0.7,-2.7,0.2
2904,-0.022,1.003,0.026,0.7,-2.6,0.0
2924,-0.023,1.004,0.025,0.7,-2.6,0.0
2944,-0.022,1.008,0.033,0.6,-2.5,0.0
2966,-0.028,1.005,0.03,0.7,-2.6,0.1
2986,-0.026,1.007,0.03,0.8,-2.8,0.1
3006,-0.022,1.006,0.028,0.7,-2.7,0.2
3026,-0.022,1.007,0.025,0.7,-2.5,0.1
3049,-0.022,1.005,0.029,0.5,-2.5,0.1
3069,-0.027,1.005,0.031,0.7,-2.5,0.1
3089,-0.026,1.006,0.03,0.7,-2.7,0.1
3110,-0.025,1.004,0.029,0.8,-2.5,0.1
3131,-0.023,1.005,0.025,0.6,-2.5,0.2
3151,-0.024,1.008,0.028,0.7,-2.5,0.1
3171,-0.023,1.006,0.031,0.6,-2.6,0.0
3191,-0.029,1.004,0.029,0.7,-2.6,0.1
3214,-0.027,1.006,0.028,0.8,-2.5,0.2
3237,-0.021,1.006,0.031,0.8,-2.6,0.1
3257,-0.025,1.007,0.028,0.5,-2.5,0.0
