time_ms,ax,ay,az,wx,wy,wz
992,0.024,0.226,-0.334,694.6,323.4,244.1
1012,0.239,0.783,-0.743,647.1,866.5,553.6
1032,-0.018,1.244,-1.768,80.2,1645.2,28.0
1054,2.213,1.738,1.326,-157.3,377.1,-1.1
1077,-0.671,0.865,-1.324,-148.4,5.9,-180.7
1097,-0.473,0.51,-0.223,-128.3,-218.7,-369.9
1118,-5.754,0.625,-1.954,279.7,-573.0,-1235.9
1138,-0.946,-4.004,-1.828,539.5,-1752.6,-1008.4
1158,0.551,-1.641,1.005,611.3,-724.9,123.3
1178,0.064,0.076,-0.164,713.4,-582.8,101.5
1201,-0.714,0.793,-0.111,1012.9,34.3,-41.3
1221,-1.796,1.859,-2.506,1012.9,242.6,214.9
1242,-0.288,-0.02,-1.127,1558.8,71.1,-83.8
1262,-0.3,-3.549,-2.199,765.1,-530.1,93.8
1282,-2.258,-0.532,1.806,384.1,-143.0,-30.8
1302,-0.39,0.087,0.378,429.8,-70.9,214.2
1324,-0.463,4.024,0.383,954.5,-11.5,1153.9
1346,1.142,1.677,-1.761,1775.4,-37.2,1999.5
1366,3.558,2.569,-1.889,1294.1,-241.9,1133.6
1386,-1.397,-1.112,-1.82,1111.8,-404.5,814.9
1406,-2.605,1.015,2.868,427.1,-466.6,502.3
1426,-0.505,0.599,0.153,670.3,27.9,423.1
1447,0.038,0.146,-0.098,757.0,76.5,452.4
1467,0.39,3.087,-3.479,-574.2,1494.7,631.4
1487,1.463,1.098,-3.755,-627.8,384.2,-441.2
1508,-0.103,-0.047,-0.178,67.3,-85.0,-29.3
1528,-0.055,-1.867,-3.104,553.2,-588.0,132.5
1548,0.162,-1.697,-0.532,534.6,-20.8,1250.3
1568,-2.631,-1.393,-0.395,706.3,-392.9,1312.8
1592,-3.18,0.825,1.726,289.8,-262.7,1145.9
1612,-0.336,0.543,0.019,386.6,57.7,886.6
1632,-0.089,0.236,-1.167,468.4,64.9,673.2
1652,0.482,0.039,-0.922,811.8,-180.0,793.2
1672,1.044,-0.846,-0.862,750.9,-482.5,945.8
1695,-3.099,-1.023,-0.42,819.2,-1029.3,255.2
1715,-0.942,-0.774,0.352,-364.4,63.7,-26.7
1736,-0.961,0.431,-0.309,-378.9,393.2,176.8
1756,-0.842,1.157,-0.969,-584.8,273.6,438.2
1776,-0.568,1.423,-0.39,-997.9,321.4,1054.8
1797,0.358,2.614,1.433,-128.2,-306.8,1551.4
1817,2.277,0.996,-0.585,-26.3,-542.5,229.1
1837,0.389,0.507,-0.307,178.6,-308.7,-67.8
1858,-0.056,0.634,-0.134,123.4,-311.5,-180.1
1878,-1.251,0.724,-0.432,15.1,-456.5,-469.8
1898,-1.47,0.437,-0.661,70.1,-762.5,-714.1
1922,-2.346,-2.018,1.467,238.6,-604.4,-49.7
1942,-0.159,0.507,0.754,-182.7,162.5,43.8
1963,-0.467,0.568,-0.014,88.8,384.9,275.2
1983,-0.569,2.156,-1.465,685.4,154.4,740.3
2003,0.479,2.514,-1.418,729.6,-38.7,562.3
2023,1.728,0.453,-3.448,667.1,-457.5,353.0
2044,0.116,-0.436,-1.575,472.8,-858.9,148.7
2064,-0.366,0.756,-1.079,660.4,-642.8,71.1
2087,-0.233,0.431,-0.477,625.6,-618.9,62.8
2107,-0.976,0.731,0.831,208.3,-372.7,129.3
2127,-0.506,0.534,0.467,272.3,-331.6,377.2
2150,-0.695,0.879,0.638,449.0,-302.8,576.7
2170,-0.187,0.523,0.124,655.9,-197.6,770.9
2190,0.591,5.299,1.382,430.0,62.0,94.4
2210,-0.329,0.353,-0.403,275.0,-484.5,-289.7
2230,-2.012,-0.003,-0.674,639.0,-756.5,-1049.1
2250,-2.669,-2.412,3.136,685.7,-412.3,-381.7
2270,0.69,-0.605,0.824,1088.3,-57.1,-15.0
2290,-1.998,0.843,1.828,664.3,51.7,309.2
2310,-0.423,0.397,-0.138,511.3,157.6,193.6
2332,-0.933,0.641,-0.931,543.2,83.8,14.9
2352,-0.619,0.301,-0.741,740.5,102.5,-205.0
2372,-0.458,0.099,-0.61,1032.6,169.4,-404.8
2393,0.668,-1.999,-2.673,597.0,-638.6,243.3
2413,-1.26,-1.082,0.304,177.4,-400.5,293.5
2433,-0.988,0.808,0.433,38.5,-483.6,650.5
2453,-1.243,0.998,0.625,-168.1,-563.8,677.8
2473,-0.643,0.812,0.5,-121.5,-591.6,756.0
2493,0.517,0.798,0.678,222.9,-378.3,258.0
2513,-1.123,1.333,1.099,15.1,-287.2,171.3
2536,-1.161,0.8,0.72,46.1,-422.0,379.8
2557,-0.287,0.534,0.446,68.8,-444.2,520.5
2577,-0.234,0.916,0.938,-31.9,-627.4,859.9
2597,-0.065,0.464,0.45,-164.1,-842.7,1088.6
2617,0.038,0.162,0.023,-236.9,-935.6,1145.0
2637,-0.208,0.069,0.013,-246.4,-1190.9,1490.5
2658,-0.299,0.08,-0.013,-363.7,-1184.1,1472.9
2679,-1.882,0.371,-0.827,-841.0,509.3,-294.2
2699,0.097,0.112,-0.153,-849.3,492.9,-269.0
2719,0.095,0.111,-0.164,-855.6,485.1,-260.0
2739,0.092,0.114,-0.163,-860.3,472.1,-248.9
2759,-0.089,0.423,-0.491,332.2,-1131.6,-804.5
2782,-0.052,0.315,-0.49,401.1,-1129.6,-784.5
2804,-0.377,0.44,-0.469,977.2,-635.8,-801.6
2826,0.009,0.004,-0.115,266.3,-791.0,108.2
2846,0.001,-0.001,-0.103,256.3,-793.1,113.7
2866,-2.189,-1.051,-0.678,416.2,-1186.4,413.9
2886,-2.501,0.399,0.689,-177.9,-72.8,223.0
2906,-0.596,0.247,0.344,-231.3,-12.1,100.0
2926,-0.398,0.291,0.337,-362.6,131.8,-222.3
2946,-0.863,0.183,0.421,-242.2,488.4,-22.1
2966,-0.434,-0.182,-0.005,-11.9,-83.2,-99.2
2990,-0.885,-0.139,0.217,0.2,39.9,51.6
3010,-1.088,0.069,-0.023,1.1,-24.7,-16.3
3030,-1.022,0.006,-0.016,0.4,0.3,1.6
3050,-1.005,-0.027,0.027,0.7,0.9,2.4
3070,-1.015,-0.014,0.008,0.7,-1.0,1.5
3090,-1.022,-0.015,0.003,0.7,-2.8,0.1
3111,-1.029,-0.009,-0.009,0.7,-2.2,0.3
3132,-1.031,-0.005,-0.006,0.7,-2.8,0.0
3152,-1.032,-0.004,0.001,0.8,-2.8,0.2
3173,-1.03,-0.009,0.0,0.8,-2.9,0.1
3193,-1.025,-0.011,-0.001,0.9,-2.5,0.2
3213,-1.029,-0.009,-0.002,0.7,-2.4,0.3
3233,-1.028,-0.01,-0.002,0.8,-2.4,0.0
3256,-1.029,-0.009,-0.001,0.7,-2.5,0.2
3276,-1.027,-0.009,-0.002,0.8,-2.5,0.2
3296,-1.028,-0.008,-0.001,0.7,-2.5,0.1
3316,-1.03,-0.008,-0.002,0.7,-2.5,0.1
3337,-1.028,-0.006,0.0,0.8,-2.5,0.3
3357,-1.03,-0.009,0.0,0.9,-2.7,0.2
3377,-1.032,-0.008,-0.002,0.8,-2.6,0.2
3397,-1.029,-0.01,0.0,0.9,-2.6,0.2
3417,-1.032,-0.012,-0.003,0.9,-2.6,0.2
3437,-1.027,-0.01,-0.001,0.8,-2.5,0.2
