time_ms,ax,ay,az,wx,wy,wz
0,-1.471,-1.101,0.155,55.6,-60.6,-134.8
20,-1.033,0.245,-0.071,-51.0,-10.5,-41.3
40,-2.227,1.875,-0.456,235.4,95.9,72.8
61,-1.726,-0.128,-0.122,160.0,-114.5,75.8
81,-1.703,-0.114,-0.191,45.3,-128.1,52.0
103,-1.607,-0.159,-0.265,39.2,-160.7,20.3
123,-1.556,-0.037,-0.169,26.8,-224.6,80.7
143,-1.411,0.002,-0.245,24.3,-276.9,104.3
164,-1.345,-0.176,-0.271,10.2,-336.5,117.2
184,-1.253,-0.22,-0.333,59.4,-414.4,221.1
206,-1.063,-0.105,-0.332,57.9,-437.3,250.0
226,-0.72,-0.048,-0.225,-41.3,-503.4,66.5
246,-0.344,0.127,0.0,-4.7,-443.3,-22.8
268,-0.211,0.0,0.137,-112.7,-436.3,-224.4
288,-0.021,0.047,-0.024,-151.9,-430.0,-262.4
311,-0.024,0.045,-0.025,-146.9,-430.6,-263.6
331,-0.023,0.044,0.086,-132.8,-428.6,-281.1
353,1.336,1.608,0.88,-143.9,-372.8,-364.5
373,0.704,0.944,0.891,-818.4,-149.8,-30.8
397,0.918,-0.12,1.06,-614.0,-503.2,-200.2
418,2.572,0.212,0.586,-206.8,-327.9,415.4
438,1.244,-1.312,0.116,44.7,150.2,-93.4
461,0.901,-0.365,1.593,38.5,15.8,-11.7
481,0.715,-0.883,1.112,-90.7,-153.8,7.8
501,0.719,-0.871,0.959,-131.5,-186.8,20.6
521,0.003,-0.828,0.471,-192.0,-148.5,104.8
543,-0.133,-0.584,0.349,-333.4,-63.4,203.4
563,-0.092,-0.124,0.071,-370.5,-52.1,317.8
583,-0.06,0.041,0.009,-349.5,-88.5,400.8
603,-0.058,0.047,0.008,-350.9,-83.5,400.7
623,0.197,-0.702,-0.604,-259.3,46.1,285.4
643,0.796,-1.942,-1.169,285.7,332.4,-154.7
663,0.913,-1.241,-0.493,679.2,493.7,7.4
683,1.106,-2.959,2.955,375.7,128.6,291.2
703,-1.212,-1.255,1.341,34.3,11.7,205.8
724,-1.048,-0.791,0.9,-306.1,167.3,141.2
744,-0.392,-0.275,0.114,-526.7,462.6,227.0
764,0.013,0.146,-0.241,-640.9,666.7,342.0
784,-0.045,0.145,-0.28,-645.9,660.8,371.7
804,-0.047,-0.081,-0.839,-850.4,797.1,266.0
824,0.044,0.166,-0.37,-868.0,806.5,265.3
847,0.326,-0.845,-1.705,-323.0,391.2,615.5
867,0.756,-0.941,-0.982,289.0,328.3,518.5
887,0.4,-0.406,-0.629,74.0,-292.8,814.3
909,-0.335,-0.175,-0.47,-227.0,-654.5,952.8
929,-1.109,-0.874,-0.685,-912.3,-248.0,732.2
951,-1.56,5.032,-5.641,-826.9,-18.6,667.1
971,-0.199,0.441,-0.117,-701.6,80.7,966.0
993,0.98,1.163,1.118,-0.4,-322.6,814.5
1013,-0.269,0.041,0.014,36.4,-361.4,800.2
1033,-0.033,0.06,0.063,24.5,-364.1,793.1
1053,-0.035,0.059,0.06,7.7,-367.2,791.3
1073,-0.04,0.058,0.056,-7.4,-370.3,789.4
1093,-0.044,0.061,-5.778,112.8,-380.1,648.6
1113,0.156,1.154,-0.81,238.0,193.6,272.4
1135,0.567,-0.115,-0.868,297.7,278.6,354.6
1155,0.741,-0.827,-1.038,281.8,321.7,392.0
1175,0.334,-0.611,-0.371,263.5,227.5,111.7
1195,0.218,-0.142,-0.001,63.7,-123.2,0.5
1215,1.008,-0.185,-0.851,-54.7,-145.2,28.5
1235,1.046,0.243,-0.781,-62.3,-30.5,250.6
1259,0.917,0.162,-1.004,143.5,-42.5,289.2
1279,1.016,-0.06,-0.814,210.4,-9.9,330.0
1301,1.035,-0.305,-0.539,183.8,-93.3,305.2
1321,1.056,-0.231,-0.786,185.2,-208.8,342.3
1341,0.925,-0.371,-0.787,223.3,-280.3,360.0
1363,0.852,-0.289,-0.881,260.6,-304.7,355.8
1383,0.823,-0.246,-0.774,344.4,-327.4,380.5
1403,0.905,-0.259,-0.559,364.7,-282.1,371.4
1423,0.263,-0.054,-0.051,424.7,-213.9,378.7
1443,0.012,0.051,0.012,427.4,-209.3,381.2
1463,0.014,0.043,0.015,423.5,-214.2,381.3
1483,0.009,0.04,0.021,418.2,-220.2,379.6
1503,0.637,0.697,-0.27,1696.8,-307.4,2002.4
1523,0.703,1.008,-0.416,1696.8,-435.1,1978.8
1543,0.722,0.937,-0.388,1675.6,-545.2,1959.0
1563,0.73,0.854,-0.36,1643.1,-666.7,1946.2
1583,2.71,0.857,-8.167,787.6,-1223.6,1326.6
1603,0.11,-0.005,-0.07,445.4,-1338.2,1344.7
1623,-0.115,-0.121,-0.115,337.8,-1371.7,1341.3
1643,-0.01,-0.036,-0.058,203.0,-1399.0,1333.5
1663,-0.107,0.206,-0.238,-19.3,-775.2,-28.2
1683,-0.04,0.012,-0.102,-25.9,-775.6,-28.4
