time_ms,ax,ay,az,wx,wy,wz
0,-0.196,0.734,-1.034,164.0,6.2,-353.9
20,0.414,-0.094,-1.148,86.7,-27.5,-107.9
40,-0.724,-0.404,-1.959,94.2,-168.6,207.2
62,0.17,-0.932,-1.405,16.6,-185.6,128.8
82,0.438,-0.847,-1.35,-2.1,-259.0,132.4
102,0.428,-0.662,-1.232,-23.6,-297.9,152.8
125,0.21,-0.729,-1.327,-48.9,-402.5,92.4
145,-0.256,-0.506,-0.939,52.7,-487.7,1.6
165,0.176,0.012,-0.875,176.5,-715.4,-24.2
185,0.031,0.416,-0.604,105.4,-679.1,-17.5
205,-0.284,0.355,0.011,52.1,-620.2,56.0
225,-0.331,0.201,0.154,-129.4,-687.6,142.3
245,-1.113,1.089,0.952,154.7,-465.3,86.2
268,-0.854,1.444,1.607,-202.0,-318.5,-111.0
288,-0.99,1.051,1.167,-577.2,-235.4,-259.5
308,-1.945,-1.096,1.58,-253.1,-468.7,-140.3
328,-1.022,-0.891,0.829,-189.2,-333.8,24.0
348,-0.712,-0.603,0.589,-168.9,-2.5,205.9
370,-0.015,0.131,-0.116,-284.6,459.0,413.7
390,-0.588,0.173,-0.399,193.4,959.9,-227.4
410,-0.081,-0.014,-0.145,179.9,970.0,-221.6
430,-0.077,-0.015,-0.146,150.7,972.9,-225.5
450,-0.072,-0.021,-0.148,130.2,974.5,-228.1
470,-0.062,-0.025,-0.146,103.7,976.2,-231.0
490,-0.058,-0.03,-0.145,80.2,976.5,-232.8
510,-4.135,-4.537,-4.963,54.6,514.0,-294.4
530,0.15,-0.553,-0.942,59.1,802.9,-502.9
550,1.028,-0.288,0.022,-84.7,271.7,-684.7
573,2.691,1.712,1.344,-215.1,388.1,75.1
593,0.078,0.138,0.072,-204.1,86.5,487.1
613,0.206,-0.539,-0.078,31.8,-45.1,273.4
633,0.069,-0.064,0.012,-35.4,-152.4,263.2
653,-0.34,0.05,-0.162,-82.5,-358.4,413.4
674,-0.644,-0.73,-1.149,-595.7,-976.1,871.4
694,-2.472,-0.747,-1.344,-299.8,-776.7,538.1
714,-0.631,-0.427,-1.531,44.7,-531.0,185.5
734,0.058,-0.581,-1.259,482.3,23.7,-138.8
758,-0.234,-2.309,-1.712,779.1,794.9,-952.8
778,1.541,-2.113,0.212,733.3,720.5,-994.9
798,0.139,-0.215,0.084,549.9,737.8,-966.7
818,2.157,1.891,0.238,35.3,1026.9,-618.8
838,0.0,-0.056,-0.085,-32.8,1001.0,-562.8
861,0.116,-0.034,-0.068,-73.7,876.2,-418.6
881,-0.014,-0.034,-0.065,-107.1,872.2,-416.1
903,0.004,-0.016,0.15,-156.3,841.5,-407.6
923,2.593,-3.188,1.206,-135.3,-12.5,292.5
943,-0.061,-0.317,0.384,309.8,232.7,599.9
963,-1.23,-0.553,0.487,738.5,260.4,1096.9
983,-0.468,0.83,0.253,1011.2,470.1,850.5
1003,-0.639,1.293,-0.276,872.2,2.4,480.4
1023,-0.276,1.076,0.132,226.1,-252.8,327.6
1044,0.195,0.569,0.229,-4.9,-115.9,54.6
1064,0.22,0.192,0.156,-110.1,34.0,-19.8
1084,-0.019,0.011,0.04,-124.2,46.1,-17.5
1104,-0.062,0.064,0.102,-124.6,31.8,-11.8
1124,-4.45,1.087,6.565,-866.9,-1295.5,-279.5
1144,1.348,-0.667,0.805,-338.9,-593.7,73.2
1164,0.266,-0.345,0.266,-53.3,-564.4,-261.6
1186,0.967,1.82,-0.547,-18.3,16.3,-448.4
1206,-0.031,0.999,0.279,-159.9,375.4,-1250.2
1226,-3.671,4.676,2.835,255.0,432.1,-870.1
1246,-1.113,0.656,0.099,64.3,442.4,-1627.2
1267,-1.2,0.251,-0.182,157.7,159.1,-1704.5
1287,-0.419,0.679,0.331,374.9,-307.5,-1311.1
1308,-0.303,0.248,-0.201,757.4,-513.5,-1185.5
1328,2.593,2.655,5.473,476.4,51.3,-556.2
1348,0.039,0.307,0.213,238.8,213.4,-762.5
1368,-0.081,0.087,0.05,227.8,215.3,-772.5
1391,-1.743,-0.074,0.67,-113.2,107.5,-1169.7
1411,-0.112,0.382,0.014,150.2,-47.5,-1433.4
1432,5.444,-5.726,6.596,142.1,63.0,-1216.8
1452,0.583,1.318,0.558,503.8,50.7,-936.4
1475,0.089,0.607,0.622,369.0,360.2,-1134.5
1495,-1.639,1.433,1.595,413.7,299.2,-785.9
1515,-0.355,0.417,0.478,125.3,155.0,-872.6
1536,-0.077,0.098,0.119,100.7,116.4,-848.6
1556,-1.513,-1.098,0.935,310.1,-162.9,-843.6
1576,1.057,-1.425,1.359,416.0,-75.1,-495.2
1598,0.793,0.732,0.811,575.8,248.2,-663.4
1618,0.15,0.009,0.188,221.9,1066.2,-769.6
1642,-1.433,1.021,3.225,639.0,1346.8,-360.7
1662,-4.171,1.821,-1.186,144.8,712.3,-652.8
1682,-0.681,0.044,-0.138,148.4,560.0,-912.7
1705,-0.609,-0.073,-0.012,-26.6,602.2,-1055.7
1725,-0.748,-0.511,-0.203,7.5,245.6,-806.4
1745,-0.153,0.0,-0.157,-45.5,235.5,-737.2
1769,-0.006,0.061,0.057,-111.4,259.4,-732.2
1792,-0.001,0.067,0.057,-120.0,252.2,-732.9
1812,0.003,0.071,0.057,-127.0,245.2,-734.3
1832,10.712,3.054,-6.855,-656.7,2233.5,-1754.6
1852,-0.152,-0.022,-0.064,-90.2,1600.5,-1623.4
1872,-0.021,-0.014,-0.046,-245.3,1580.8,-1623.0
1892,0.072,0.003,-0.054,-395.1,1540.1,-1618.4
1912,0.17,0.028,-0.069,-537.8,1505.4,-1612.8
1934,0.263,0.068,-0.092,-705.1,1452.3,-1603.0
1955,0.289,0.064,-5.787,-1120.6,1017.6,-1512.5
1975,3.455,1.502,-6.802,-1585.1,239.2,-709.8
