time_ms,ax,ay,az,wx,wy,wz
2031,0.809,0.976,2.278,-34.5,90.4,-195.4
2051,1.155,0.084,0.777,-158.3,729.4,26.1
2071,-1.057,-0.218,1.622,-240.8,658.9,-215.4
2091,-0.951,-0.019,0.926,-342.1,374.4,-89.3
2111,-0.941,0.011,1.169,-421.2,249.3,-55.4
2131,-0.594,-0.183,0.841,-466.1,318.5,-17.1
2151,-0.963,-0.345,0.58,-480.0,361.2,30.1
2173,-1.085,-0.629,0.465,-371.7,347.2,41.8
2194,-1.11,-0.427,0.415,-393.2,459.9,-28.5
2214,-0.76,-0.163,-0.066,-404.0,742.4,4.9
2235,-0.153,0.051,-0.232,-463.1,778.0,154.9
2255,0.017,0.07,-0.187,-459.7,766.6,179.8
2276,0.64,0.182,-0.572,-547.8,947.8,68.8
2296,12.173,0.812,-5.539,677.9,537.5,1109.4
2316,0.036,0.395,-0.219,647.4,520.3,1064.0
2336,0.048,0.386,-0.21,685.4,501.5,1054.9
2356,0.055,0.382,-0.208,735.7,469.3,1036.2
2377,0.059,0.363,-0.207,777.0,447.8,1011.6
2398,-0.282,0.433,-0.309,1192.4,67.9,-1008.0
2418,-0.141,0.142,-0.165,880.2,452.9,-317.1
2438,-0.15,0.138,-0.159,866.2,469.2,-327.8
2458,-0.83,-1.173,0.951,1589.7,393.6,-5.6
2478,0.051,0.161,-0.02,589.2,-585.4,-139.9
2498,0.403,0.722,0.479,407.4,-129.2,-479.5
2518,0.33,0.612,0.625,318.8,1.5,-557.9
2538,-0.683,1.495,0.647,381.1,-68.9,-275.3
2558,-0.677,0.764,0.72,358.8,-174.3,-137.5
2578,-0.487,0.767,0.679,359.6,-200.4,-61.6
2598,0.258,0.809,0.812,317.4,-51.1,43.3
2618,-0.008,0.663,0.493,429.1,19.8,19.0
2638,-0.065,0.581,0.323,538.3,16.3,44.2
2658,-0.055,0.844,0.096,717.5,3.2,-25.6
2678,0.016,1.925,-0.515,153.0,-68.3,-9.2
2698,-0.04,0.577,-0.116,-163.3,-83.3,-39.5
2718,-0.37,1.083,0.326,-54.9,-14.7,70.8
2740,0.023,0.831,0.188,20.7,-2.4,-47.9
2760,-0.087,1.096,0.015,13.1,-1.9,10.7
2780,-0.034,0.987,0.097,-9.9,-2.8,-1.6
2800,-0.037,1.022,0.072,3.9,-2.7,-0.6
2820,-0.041,1.005,0.085,-0.2,-2.6,0.2
2840,-0.044,1.01,0.077,1.1,-2.5,0.2
2860,-0.042,1.002,0.083,0.9,-2.7,0.1
2883,-0.042,1.005,0.079,0.8,-2.7,0.0
2903,-0.046,1.004,0.08,1.5,-2.8,0.0
2923,-0.04,1.004,0.081,0.7,-2.8,-0.1
2944,-0.04,1.004,0.082,1.4,-2.6,0.0
2964,-0.043,1.006,0.081,0.7,-2.6,-0.1
2984,-0.04,1.005,0.081,0.7,-2.5,0.1
3004,-0.043,1.005,0.08,0.7,-2.7,0.1
3024,-0.043,1.006,0.081,1.1,-2.7,0.1
3044,-0.044,1.005,0.078,0.9,-2.7,0.1
3065,-0.041,1.006,0.079,0.9,-2.7,0.0
3085,-0.042,1.006,0.079,0.9,-2.6,0.1
3105,-0.041,1.005,0.083,0.9,-2.8,0.1
3125,-0.04,1.005,0.081,0.9,-2.8,0.0
3145,-0.042,1.005,0.082,0.9,-2.7,0.0
3165,-0.043,1.005,0.08,0.9,-2.7,0.0
3185,-0.044,1.005,0.08,1.0,-2.7,0.1
3206,-0.042,1.004,0.079,0.7,-2.7,0.0
3226,-0.04,1.006,0.081,0.9,-2.5,0.1
