time_ms,ax,ay,az,wx,wy,wz
0,0.996,1.61,-1.988,40.8,84.2,151.5
20,1.275,-0.298,0.312,67.0,80.5,37.9
40,0.912,0.834,-0.23,39.9,95.1,11.6
60,1.553,0.168,-0.025,191.1,151.8,209.7
80,1.491,-0.237,0.576,244.6,129.4,214.8
102,1.386,-0.172,0.771,235.9,86.0,219.8
122,1.325,-0.116,0.959,-132.2,-36.6,252.7
142,1.377,-0.122,0.959,-317.1,-153.2,342.8
162,1.261,0.221,0.821,-400.6,-148.9,337.2
182,0.664,0.281,0.714,-452.8,-165.2,297.9
202,0.52,-0.078,0.602,-366.3,-124.7,240.7
222,0.069,0.002,0.054,-226.1,-78.6,180.2
243,-0.207,-0.058,-0.243,-117.2,-86.0,183.4
263,-0.317,-0.195,-0.239,16.1,-301.4,209.5
283,-0.419,-0.363,-0.648,255.0,-598.8,150.8
305,-1.316,-1.679,-1.64,-320.4,-104.5,-153.4
325,-0.534,-1.301,-1.183,114.5,424.6,-604.0
345,0.118,-0.855,-1.551,85.7,435.6,-816.9
365,2.765,-1.008,-0.187,109.4,218.7,-58.3
385,1.691,-0.012,0.185,18.2,297.4,-117.1
405,-0.006,0.349,0.124,-320.6,366.3,-428.5
427,0.03,0.026,0.018,-350.9,359.6,-426.7
447,0.032,0.024,0.014,-360.5,352.1,-425.0
467,0.035,0.027,0.016,-369.0,345.3,-423.4
488,0.035,0.027,0.014,-375.3,339.9,-421.8
508,0.035,0.031,0.015,-382.2,332.6,-419.3
529,0.038,0.035,0.016,-389.2,326.0,-416.2
552,2.704,1.065,2.171,-577.7,627.6,431.2
573,0.247,0.255,-0.005,-678.9,692.5,595.9
593,-1.167,-0.477,0.922,-199.2,99.8,604.9
613,-1.458,-0.316,1.787,-244.6,-15.9,465.5
633,-0.391,-0.167,0.565,-524.8,-88.4,-71.0
653,0.139,-0.132,0.173,-396.2,-37.8,-143.4
674,-0.004,0.034,0.007,-386.6,-38.7,-150.0
695,0.046,-0.007,0.053,-444.8,-122.8,-193.0
715,4.127,-3.815,-2.562,-11.7,397.3,-519.1
735,0.878,0.009,0.246,84.6,632.7,-486.7
757,1.112,0.688,1.237,-478.0,761.8,155.8
777,1.058,-2.071,3.448,-545.3,1155.7,303.6
797,-2.002,-2.247,-1.101,300.7,303.7,-168.1
817,-0.684,-1.257,-0.45,93.1,79.4,-508.9
837,0.162,-0.462,0.244,-177.3,22.9,-475.0
857,0.088,-0.033,0.107,-107.2,27.3,-526.1
877,-0.011,0.035,0.048,-37.5,40.7,-572.4
898,-0.019,0.056,0.044,-25.4,41.3,-576.3
918,1.152,0.749,2.756,-196.0,71.2,-326.4
938,0.988,0.462,0.617,-350.4,338.5,201.8
962,0.011,0.03,0.004,-421.8,430.4,284.9
982,-0.768,-1.28,-0.243,-1851.2,-186.5,320.0
1004,0.122,-0.526,-1.575,-1240.6,267.5,-927.9
1024,1.43,0.278,-1.252,-1020.3,127.9,-874.7
1044,0.519,0.227,-0.41,-877.6,80.8,-747.3
1064,0.112,0.222,-0.106,-857.2,47.3,-750.5
1084,0.112,0.226,-0.105,-851.9,29.1,-756.4
1104,0.251,0.367,-0.119,-755.0,-66.6,-600.7
1124,0.084,0.207,-0.052,-657.6,-147.5,-458.3
1146,0.02,0.128,-0.064,-642.8,-170.6,-431.0
1166,0.019,0.128,-0.062,-635.1,-178.0,-437.9
1187,0.021,0.13,-0.058,-629.9,-182.9,-443.1
1208,-0.766,3.913,2.812,-300.7,336.2,-50.8
1228,-1.191,-1.066,1.49,-474.6,172.3,-280.3
1250,-0.525,-0.7,0.746,-173.8,71.7,-228.8
1270,-0.121,-0.084,0.131,-66.9,61.1,-143.0
1290,-0.017,0.007,0.047,-61.3,60.5,-139.2
1310,-0.014,0.007,0.043,-61.6,59.7,-139.0
1333,-0.014,0.006,0.045,-61.6,59.0,-138.8
1354,-0.014,0.012,0.048,-61.8,58.1,-138.6
1374,-1.05,2.834,3.19,87.9,724.9,-133.9
1398,-1.2,-0.842,0.817,-494.5,876.4,-51.5
1418,-1.686,-2.065,-0.482,-630.6,999.3,-107.9
1438,-1.011,-0.916,-0.524,212.7,888.2,-645.1
1459,-0.381,-0.414,-0.141,563.7,680.4,-950.3
1479,0.285,-0.387,-0.349,905.6,500.7,19.3
1499,-0.032,0.142,-0.184,845.8,467.4,93.6
1521,-0.074,0.147,-0.181,842.3,474.5,80.7
1541,-0.075,0.144,-0.18,839.0,480.6,66.1
1561,-0.083,0.142,-0.18,834.3,489.3,49.7
1581,-0.297,-0.785,-1.785,878.9,187.6,-59.2
1604,-2.684,-2.298,0.705,649.4,-768.3,-583.1
1624,0.293,-0.616,0.482,1607.3,-335.3,-200.2
1644,0.926,1.402,0.452,1911.9,461.2,-537.9
1667,-0.395,0.718,-1.059,1930.1,436.3,-549.6
1687,-0.918,1.588,-1.864,1867.3,651.9,-572.3
1707,-0.423,0.506,-0.639,1613.5,658.2,-449.6
1727,-0.371,0.469,-0.63,1586.9,704.9,-484.3
1747,-0.391,0.444,-0.606,1548.8,746.7,-508.4
1767,-0.404,0.415,-0.582,1500.6,806.9,-549.1
1788,-0.421,0.386,-0.56,1463.2,849.5,-582.3
1808,-0.438,0.363,-0.529,1398.2,916.3,-625.4
1828,-0.448,0.335,-0.506,1358.9,964.3,-664.2
1848,-0.06,-3.584,5.184,1626.0,1551.2,780.9
1872,-1.608,3.041,-1.079,1171.5,666.8,755.5
1892,-0.453,0.679,-0.561,1118.7,322.6,442.2
1912,0.024,0.297,-0.286,1118.6,311.9,426.7
1936,0.019,0.293,-0.29,1126.0,306.4,404.3
1956,0.017,0.29,-0.295,1133.4,301.3,384.1
1978,0.017,0.29,-0.296,1138.3,298.7,370.5
1998,0.014,0.284,-0.3,1143.1,233.1,343.4
2020,0.046,0.678,-1.593,1624.5,80.2,497.0
2040,5.24,-2.508,3.885,1330.0,953.6,1591.0
2061,-2.478,1.369,1.596,954.0,969.5,861.9
2081,-0.292,0.456,-0.266,791.1,1005.0,615.0
2101,-0.078,0.317,-0.449,814.2,1004.5,572.6
2121,-0.082,0.313,-0.45,835.5,999.8,550.9
2141,-0.087,-0.127,-1.27,818.8,1137.7,384.5
2161,-1.823,-1.768,-2.132,912.6,1157.0,166.8
2181,-0.71,-0.402,0.338,732.4,944.4,-533.8
2201,-0.238,-0.058,-0.093,407.2,927.1,-838.8
2221,1.291,-1.298,-1.209,-471.3,-427.7,-1.1
2241,0.226,-0.336,-1.448,-359.9,-775.5,-137.6
2263,0.821,0.343,-1.179,129.9,-1014.5,-284.9
2283,0.199,-0.437,-1.528,-235.6,-551.3,-152.7
2303,0.16,0.161,-1.048,-311.5,-231.7,-92.3
2323,-0.127,0.145,-0.647,-114.5,-179.9,-230.5
2343,-0.115,-0.634,-0.572,-12.7,-142.3,-15.7
2367,-0.202,-0.185,-0.523,230.7,-119.2,377.8
2388,-0.335,-0.18,-0.558,209.3,-79.5,373.4
2408,-1.705,-1.099,-1.366,330.0,-250.4,340.5
2430,-0.591,0.218,-0.386,108.3,-260.8,381.8
2450,-0.73,0.14,-0.605,-102.6,-262.2,397.9
2470,-1.208,0.219,-0.965,-183.8,-287.0,323.4
2490,-0.98,0.271,-0.587,-175.8,-378.7,141.4
2513,-0.804,0.325,-0.291,-148.1,-515.6,-4.2
2533,-0.698,-0.009,0.239,-214.3,-489.0,-79.6
2554,-0.406,0.022,0.052,-305.4,-461.3,-124.9
2575,-1.948,-2.311,2.296,520.5,-263.5,337.3
2595,-0.058,-0.181,0.195,672.6,32.4,260.6
2618,-0.001,0.937,0.922,424.7,501.2,185.8
2639,-0.938,0.651,0.318,314.3,731.9,169.7
2659,-1.531,0.283,0.069,178.7,713.6,277.9
2679,-1.587,0.73,0.183,143.7,650.0,179.0
2700,-1.619,0.935,0.221,23.3,480.3,-90.5
2720,-1.016,0.763,0.171,-149.3,267.1,-78.3
2743,-0.005,0.012,0.014,-177.9,241.0,-68.6
2764,0.001,0.014,0.018,-179.2,240.8,-67.9
2784,6.977,6.107,-7.096,-44.3,1286.2,935.7
2807,-0.059,0.392,-0.515,116.8,1200.2,936.0
2827,-0.063,0.393,-0.514,190.3,1186.8,936.3
2847,-0.06,0.394,-0.508,242.4,1175.7,934.4
2869,-0.062,0.399,-0.502,315.4,1162.9,932.4
2889,-0.064,0.403,-0.495,386.6,1146.9,925.4
2909,-7.077,-5.485,-0.91,1982.9,753.2,756.4
2929,-0.197,0.184,-0.233,1014.2,340.9,-108.2
2949,-0.105,0.195,-0.219,1002.4,359.7,-123.7
2971,-0.111,0.19,-0.22,995.2,371.4,-134.4
2991,-0.118,0.184,-0.219,987.5,278.6,-185.5
3014,-0.019,0.04,-0.012,330.8,-254.6,-206.3
3035,-0.023,0.043,-0.014,336.8,-252.4,-201.8
3056,-4.27,3.007,-4.259,393.7,-472.3,-660.5
3076,-0.073,0.183,-0.143,525.5,-445.0,-645.9
3099,-4.217,-0.266,-0.06,538.7,-185.2,-1146.5
3119,-0.291,-0.111,-0.186,320.8,71.4,-400.8
3139,-0.618,-0.513,-0.355,397.1,-77.4,-277.9
3163,-0.391,-0.25,0.227,217.7,72.8,-248.2
3183,-0.939,-0.641,0.366,139.0,79.8,-88.8
3203,-0.816,-0.594,0.053,-30.6,8.9,52.5
3223,-0.736,-0.636,-0.066,3.0,-7.4,157.5
3243,-0.684,-0.524,0.081,-6.4,5.8,283.3
3264,-0.613,-0.396,0.017,-10.7,3.9,451.5
3288,-0.678,-0.097,0.011,-18.8,8.7,773.0
3308,-0.647,0.306,0.012,-31.8,-8.1,132.3
3329,-0.866,0.46,-0.004,-17.5,-11.6,-165.3
3349,-1.697,-0.264,0.029,1.8,-15.0,-96.2
3369,-0.735,-0.278,0.005,-1.1,2.5,75.7
3389,-1.014,0.182,-0.015,0.7,-3.3,-33.8
3409,-0.988,-0.151,0.024,0.6,-2.8,15.2
3429,-1.048,0.057,-0.003,0.7,-2.5,-3.5
3449,-1.024,0.005,0.001,0.7,-2.3,-1.1
3470,-1.028,-0.013,0.004,0.7,-2.1,0.4
3490,-1.029,-0.007,0.0,0.7,-2.4,0.0
3510,-1.03,-0.008,0.004,0.8,-2.6,0.0
3530,-1.028,-0.009,0.007,0.8,-2.7,0.2
3552,-1.029,-0.013,0.006,0.7,-2.6,0.0
3572,-1.03,-0.011,0.004,0.7,-2.5,0.3
3592,-1.03,-0.008,0.002,0.7,-2.5,0.2
3616,-1.031,-0.009,0.003,0.8,-2.6,0.2
3636,-1.03,-0.012,0.005,0.7,-2.6,0.2
3657,-1.03,-0.011,0.007,0.8,-2.5,0.2
3677,-1.028,-0.009,0.004,0.7,-2.5,0.1
3698,-1.028,-0.008,0.003,0.7,-2.5,0.2
3718,-1.029,-0.007,0.004,0.7,-2.7,0.1
3738,-1.03,-0.011,0.004,0.7,-2.6,0.1
3758,-1.03,-0.011,0.007,0.7,-2.7,0.0
3780,-1.03,-0.012,0.004,0.7,-2.5,0.1
3800,-1.03,-0.01,0.003,0.7,-2.5,0.1
3820,-1.031,-0.008,0.004,0.7,-2.7,0.2
3844,-1.03,-0.011,0.004,0.7,-2.5,0.2
