time_ms,ax,ay,az,wx,wy,wz
1158,0.272,-0.062,0.545,-896.2,495.6,112.2
1178,0.823,-2.357,-1.66,-1242.0,-313.9,921.2
1198,0.124,0.141,-0.842,-1385.4,-142.6,300.7
1219,-1.238,5.298,-3.718,-958.4,539.8,528.2
1240,0.352,0.668,-0.544,-1163.6,830.0,865.6
1260,0.348,-0.179,0.316,-77.9,471.9,22.8
1280,0.579,0.016,0.186,-270.4,359.5,235.5
1302,0.036,0.061,0.01,-314.7,302.6,309.4
1322,0.013,0.069,0.002,-333.7,280.7,352.0
1342,0.053,0.088,0.018,-353.9,235.7,418.6
1362,0.856,-1.198,-0.259,-435.5,110.6,-653.2
1382,1.011,0.494,0.022,-205.2,-52.5,-923.8
1402,1.892,1.449,-0.968,-548.3,421.4,-693.2
1423,0.652,0.577,0.237,-558.6,456.6,-727.7
1444,-0.818,1.823,0.97,-314.4,237.9,42.2
1464,0.291,0.831,0.833,-320.1,52.5,346.3
1484,0.439,0.919,0.886,-322.9,-28.6,406.2
1504,0.913,0.821,1.192,-309.4,-74.7,397.6
1525,0.837,0.537,0.988,-230.6,-7.8,367.9
1545,0.062,0.558,0.699,-325.5,87.5,264.1
1565,-0.088,0.174,0.063,-468.4,117.6,204.5
1585,-0.031,0.047,-0.023,-466.8,122.1,207.0
1605,-0.032,0.044,-0.027,-463.8,125.9,210.8
1625,4.499,-2.031,5.066,-931.6,-126.5,2076.1
1648,0.015,0.078,0.14,-421.4,-118.3,-530.6
1668,0.013,0.092,-0.009,-408.7,-127.5,-535.5
1689,0.01,0.093,-0.014,-401.8,-132.7,-535.2
1709,0.011,0.091,-0.015,-393.8,-140.8,-539.0
1733,-0.445,0.055,-0.496,-906.2,-1525.5,700.2
1753,-1.865,0.165,-1.247,-1452.5,-1019.7,609.4
1773,-0.139,0.121,-0.224,-735.9,-765.2,36.4
1793,-0.129,0.118,-0.222,-745.1,-757.2,23.5
1817,-0.127,0.122,-0.22,-756.5,-745.5,0.1
1837,-0.167,0.083,0.117,-528.9,-475.1,-104.4
1857,-0.054,0.073,-0.084,-529.7,-472.1,-111.5
1877,-0.613,1.328,1.433,-659.8,-344.0,-453.5
1898,-3.365,-1.555,2.781,-379.2,-466.4,-303.5
1918,-0.133,-0.045,0.153,-262.7,-485.7,-206.7
1938,-0.61,-0.519,0.529,-135.4,-565.1,-171.1
1958,-0.565,-0.404,0.333,-50.8,-692.3,-255.5
1979,0.898,-0.242,0.227,472.8,-185.9,-12.1
2000,0.115,-0.1,0.164,514.2,-152.8,-33.9
2020,0.179,0.237,0.427,144.4,467.7,226.8
2040,-0.172,0.103,0.317,-294.9,-98.1,392.5
2061,0.191,0.308,0.881,43.4,23.4,67.6
2081,-0.101,-0.214,0.997,-13.6,5.8,-0.3
2101,-0.013,0.098,1.086,11.0,-7.0,0.7
2121,-0.08,0.019,1.052,4.2,-3.5,0.3
2141,-0.059,0.009,1.048,1.5,-2.8,0.2
2161,-0.055,0.019,1.046,0.5,-2.6,0.3
2182,-0.055,0.019,1.047,0.7,-2.5,0.2
2202,-0.054,0.02,1.048,0.7,-2.5,0.0
2222,-0.053,0.022,1.049,0.7,-2.5,0.2
2243,-0.054,0.018,1.051,0.7,-2.5,0.2
2263,-0.055,0.021,1.049,0.8,-2.5,0.2
2283,-0.055,0.018,1.049,0.7,-2.5,0.2
2303,-0.054,0.018,1.046,0.7,-2.5,0.3
2325,-0.055,0.019,1.047,0.7,-2.5,0.2
2348,-0.055,0.019,1.048,0.8,-2.5,0.2
2368,-0.055,0.022,1.046,0.7,-2.5,0.3
2388,-0.056,0.02,1.05,0.7,-2.5,0.2
2408,-0.056,0.021,1.05,0.6,-2.5,0.2
2428,-0.053,0.019,1.05,0.7,-2.3,0.2
2448,-0.055,0.02,1.048,0.7,-2.6,0.3
2468,-0.054,0.02,1.049,0.7,-2.6,0.2
2488,-0.055,0.021,1.05,0.8,-2.6,0.2
2508,-0.055,0.021,1.049,0.9,-2.5,0.3
2528,-0.056,0.017,1.048,0.7,-2.5,0.3
2548,-0.055,0.019,1.047,0.8,-2.5,0.2
2568,-0.057,0.019,1.049,0.7,-2.5,0.4
