time_ms,ax,ay,az,wx,wy,wz
1159,-0.448,-0.867,1.209,524.5,277.0,286.3
1181,0.057,-0.049,1.519,373.9,334.4,240.5
1201,-0.005,-0.03,1.033,280.9,320.3,229.9
1222,-0.123,-0.399,0.91,336.0,266.9,309.8
1242,-0.127,-0.194,1.47,392.3,410.2,186.3
1262,0.217,0.601,0.893,210.3,520.9,188.5
1282,-0.017,0.04,-0.068,149.0,592.2,142.4
1302,-0.035,0.043,-0.076,150.0,592.4,141.4
1325,0.033,0.75,-0.81,1275.7,1352.0,1233.8
1345,-0.029,0.912,-1.051,1358.3,1316.0,1158.9
1365,-0.032,0.899,-1.058,1429.6,1283.5,1093.0
1385,-0.04,0.889,-1.062,1501.2,1256.8,1026.1
1408,-0.055,0.881,-1.072,1570.8,1234.9,961.3
1428,-0.061,0.865,-1.051,1621.0,1223.5,901.1
1448,-0.284,1.581,-0.981,2142.8,150.1,520.9
1468,0.125,0.424,-0.526,1550.1,-286.7,207.7
1488,0.124,0.426,-0.525,1548.3,-285.3,213.9
1508,0.126,0.424,-0.527,1546.5,-290.0,49.5
1528,-0.842,2.079,-1.045,1789.2,-440.1,-274.6
1548,0.006,0.606,-0.808,1799.7,-409.9,-244.8
1568,-0.094,0.058,-0.287,1176.1,-29.1,-20.0
1590,-0.015,0.251,-0.287,1176.5,-20.0,-20.3
1610,-0.018,0.247,-0.286,1175.8,-8.7,-21.9
1630,-2.325,-1.873,0.414,305.9,93.8,-954.5
1650,-0.106,0.16,0.026,310.1,99.5,-946.6
1670,0.137,-0.183,0.05,48.6,625.0,-94.2
1690,0.921,-0.928,0.931,48.8,746.2,49.7
1711,-0.287,-0.345,0.337,-6.3,527.6,-196.9
1731,-0.506,-0.606,0.662,-154.4,452.2,-301.1
1754,-0.12,-0.355,0.423,-493.4,404.8,-145.0
1774,-0.044,-0.737,0.221,-771.0,333.9,-49.7
1794,-0.071,-0.503,-0.237,-123.2,127.6,10.9
1818,0.043,-1.07,-0.534,186.1,88.4,-27.6
1838,0.008,-0.878,0.432,91.1,0.0,24.5
1859,-0.096,-1.001,0.181,-72.3,0.2,-6.3
1879,0.022,-1.04,-0.061,29.3,-3.0,3.4
1899,-0.024,-0.942,0.123,-11.7,-2.5,0.0
1919,-0.021,-1.022,0.01,5.5,-2.4,-17.7
1940,-0.015,-1.003,0.041,-1.9,-2.3,0.8
1960,-0.012,-0.996,0.057,-0.2,-2.5,0.4
1982,-0.017,-1.0,0.062,0.7,-2.4,0.2
2002,-0.016,-1.001,0.062,0.6,-2.5,0.2
2022,-0.012,-0.999,0.059,0.7,-2.5,0.2
2042,-0.016,-1.003,0.058,0.7,-2.5,0.2
2062,-0.017,-1.0,0.06,0.7,-2.6,0.1
2084,-0.013,-1.001,0.059,0.7,-2.8,0.2
2106,-0.016,-1.002,0.06,0.7,-2.7,0.0
2126,-0.014,-1.004,0.059,0.7,-2.5,0.2
2146,-0.015,-1.003,0.06,0.6,-2.5,0.2
2166,-0.015,-1.002,0.059,0.7,-2.6,0.1
2186,-0.015,-1.001,0.061,0.7,-2.5,0.2
2206,-0.014,-1.001,0.059,0.6,-2.5,0.2
2226,-0.008,-0.999,0.065,1.1,-2.5,0.6
2249,-0.013,-1.0,0.062,0.7,-2.6,0.2
2270,-0.017,-1.001,0.059,0.6,-2.7,0.2
2290,-0.014,-1.002,0.061,0.7,-2.7,0.1
2310,-0.015,-1.003,0.06,0.7,-2.7,0.2
2330,-0.017,-1.0,0.059,0.6,-2.7,0.2
2350,-0.016,-1.001,0.057,0.7,-2.6,0.1
2374,-0.017,-1.002,0.059,0.7,-2.7,0.0
