time_ms,ax,ay,az,wx,wy,wz
0,1.112,0.574,-0.148,51.9,194.8,47.9
20,0.948,1.025,1.853,-277.3,298.0,-122.7
40,0.899,0.603,0.308,-106.5,82.3,-1.8
61,1.337,0.284,0.235,-106.2,55.5,54.2
81,1.448,0.15,0.376,-124.1,32.5,101.3
101,1.455,0.386,0.418,-204.4,-34.3,141.8
122,1.368,0.457,0.35,-342.4,-138.7,189.7
146,1.217,0.261,0.411,-363.4,-254.7,257.7
166,1.129,0.413,0.521,-250.6,-179.9,298.4
186,0.95,0.337,0.314,-173.1,-46.9,294.0
206,0.675,-0.057,-0.114,-345.4,-82.2,396.2
226,0.922,0.109,0.143,-149.3,-72.1,329.9
246,0.727,0.087,-0.086,-125.8,-1.6,348.3
266,0.5,0.067,-0.242,-97.4,68.5,358.6
286,0.316,-0.01,-0.472,24.5,184.1,293.1
306,0.378,-0.444,-0.54,208.4,259.3,108.9
326,0.062,-0.531,-0.627,91.2,352.5,83.0
349,-0.16,-1.11,-0.768,85.7,355.6,-18.4
369,-0.53,-1.508,-0.274,92.1,374.9,-293.7
389,-0.101,-1.521,-0.476,-0.6,397.4,-354.9
409,0.341,-1.498,-0.689,89.6,300.1,-268.5
429,0.244,-1.754,-0.388,178.1,147.0,-188.8
449,0.121,-1.62,-0.234,156.1,119.5,-223.9
469,0.363,-1.721,-0.33,235.4,92.5,-173.8
493,0.23,-1.924,-0.105,434.3,50.1,-161.9
513,0.451,-1.587,0.38,485.3,-39.8,-148.9
535,0.897,-1.531,0.633,493.0,-8.3,-76.7
555,1.009,-1.134,0.639,454.8,-88.4,-33.7
575,0.531,-0.387,0.479,292.3,-314.7,-165.7
595,-0.014,0.028,-0.062,265.5,-538.9,-347.3
617,-0.016,0.082,-0.085,273.4,-537.9,-338.5
637,-0.019,0.081,-0.088,285.1,-536.5,-330.6
657,0.027,0.313,-1.544,-1838.3,111.3,-2124.0
678,0.735,1.488,-0.609,-1813.3,-10.9,-2199.4
698,0.663,1.556,-0.621,-1724.9,-193.7,-2274.1
718,-1.371,-0.245,5.055,-1418.2,105.7,-1659.0
738,0.428,0.809,-0.33,-1401.4,45.2,-1677.0
758,0.408,0.837,-0.338,-1367.5,-48.3,-1704.3
780,0.448,0.896,-0.145,-1201.5,189.9,-2051.2
800,7.18,6.294,-1.6,-1346.4,565.7,-1986.8
822,0.07,0.872,0.06,-450.7,116.4,-2231.7
842,0.044,0.899,0.039,-399.7,36.8,-2250.6
862,0.015,0.917,0.021,-365.6,-4.6,-2259.5
882,-0.028,0.428,0.038,-50.4,267.7,-1534.8
904,-0.066,0.342,0.097,-52.9,250.3,-1536.2
928,-0.064,0.345,0.093,-54.6,228.2,-1537.4
948,0.572,-5.34,6.791,-421.4,-109.6,-1481.6
968,0.039,0.438,-0.012,-379.7,-100.6,-1482.2
988,0.032,0.451,-0.02,-345.1,-139.5,-1486.5
1010,0.706,0.551,0.027,-360.0,-602.7,-415.4
1033,0.639,0.715,-0.388,-576.3,-352.1,-350.7
1053,0.6,0.677,-0.19,-716.3,-107.9,-329.5
1073,0.286,0.589,0.01,-367.7,-179.6,-773.4
1096,0.35,0.728,0.203,-156.9,-263.3,-874.8
1116,-0.008,0.521,0.037,0.0,-289.3,-341.7
1136,-0.196,5.235,1.773,135.1,-587.7,354.1
1159,-0.015,0.693,0.078,-461.5,-523.3,-80.5
1179,0.0,0.371,0.232,14.0,-171.7,27.9
1201,0.203,1.043,0.198,-10.9,3.4,59.5
1221,-0.002,1.079,-0.02,-3.8,-0.7,-13.6
1241,-0.024,0.991,0.062,-0.3,-2.6,0.9
1263,-0.04,1.003,0.043,-0.1,-2.6,2.3
1283,-0.036,1.005,0.04,0.3,-2.7,0.6
1303,-0.034,1.004,0.039,0.4,-2.3,0.4
1323,-0.034,1.008,0.039,0.6,-2.7,0.0
1343,-0.032,1.006,0.04,0.5,-2.6,0.2
1363,-0.029,1.008,0.04,0.6,-2.6,0.2
1383,-0.032,1.006,0.038,0.7,-2.6,0.1
1403,-0.032,1.006,0.038,0.7,-2.6,0.1
1423,-0.03,1.006,0.038,0.7,-2.6,0.0
1445,-0.03,1.006,0.039,0.7,-2.6,0.1
1465,-0.03,1.006,0.038,0.5,-2.6,0.2
1485,-0.031,1.004,0.039,0.7,-2.5,0.1
1508,-0.032,1.005,0.035,0.7,-2.5,0.1
1528,-0.031,1.004,0.034,0.6,-2.6,0.0
1549,-0.032,1.006,0.039,0.7,-2.6,0.1
1569,-0.033,1.005,0.042,0.7,-2.6,0.1
1589,-0.033,1.006,0.038,0.6,-2.5,0.2
1610,-0.031,1.006,0.037,0.7,-2.5,0.0
1630,-0.032,1.005,0.038,0.7,-2.5,0.2
1650,-0.031,1.004,0.036,0.6,-2.5,0.1
1670,-0.034,1.005,0.04,0.7,-2.5,0.1
