time_ms,ax,ay,az,wx,wy,wz
850,0.281,-0.086,-0.07,-478.1,674.0,444.8
870,-1.42,-0.296,1.357,-653.8,491.1,52.4
892,-0.012,0.076,-0.002,-458.9,430.7,139.5
913,-0.003,0.052,-0.064,-450.1,431.4,147.1
934,-0.005,0.051,-0.067,-446.1,432.4,154.5
954,-0.002,0.048,0.467,26.8,524.9,-215.6
976,2.458,-2.113,1.695,393.3,605.2,-254.5
996,-0.063,0.022,-0.101,259.8,736.2,21.0
1019,-0.439,-1.172,1.752,126.0,833.4,-140.7
1040,-1.198,-0.993,-1.135,-549.7,972.9,-412.7
1060,0.669,-2.21,-3.058,-143.2,1301.6,-906.6
1080,0.224,-0.893,-0.467,149.1,1334.8,-913.5
1103,-0.125,-0.066,-0.138,118.5,1296.8,-867.5
1123,1.39,-0.079,-0.199,-41.0,1179.2,-546.8
1143,-0.03,-0.066,-0.156,-84.7,1177.4,-545.7
1163,-0.016,-0.066,-0.156,-133.4,1173.3,-542.5
1183,0.0,-0.069,-0.069,-198.2,1164.5,-538.9
1203,1.336,-9.192,-0.107,608.0,-280.6,-300.9
1224,0.159,-0.348,0.315,650.4,10.0,-147.9
1244,0.19,-0.351,-0.096,1434.8,100.6,163.0
1266,0.041,3.453,3.683,886.1,725.0,-283.5
1286,-0.297,0.25,-0.039,827.0,787.7,-394.3
1306,-2.592,2.286,-1.544,245.4,38.8,-568.9
1326,-0.413,0.52,-0.081,-185.0,-334.1,-248.7
1346,0.037,0.146,0.069,-181.2,-362.6,-178.0
1366,0.097,0.25,0.121,-80.2,-610.6,201.3
1386,-0.036,-0.008,-0.027,-76.8,-661.5,248.2
1406,3.862,-0.505,3.864,379.8,-1198.7,-386.6
1429,1.34,2.049,-0.005,375.6,-497.4,-306.1
1450,-0.114,0.992,0.373,-16.9,-280.6,-663.5
1470,-1.433,1.441,-0.057,-699.7,-555.8,-281.4
1490,-0.04,0.142,-0.16,-692.6,-538.7,-283.9
1510,-0.016,0.83,-0.932,-2020.9,-747.7,-38.6
1532,-0.137,0.492,-0.937,-1972.5,-597.6,-170.5
1553,0.214,0.287,-0.341,-1312.7,25.1,-443.7
1573,0.218,-0.007,-0.265,-1160.3,63.3,-316.3
1593,0.08,0.255,0.261,-1056.8,-43.5,-164.3
1613,1.655,0.745,1.108,-1040.7,-232.2,301.0
1633,0.567,-0.285,0.186,-1039.7,-420.7,422.7
1654,1.051,-2.099,-2.578,-990.6,-512.8,591.9
1678,-1.635,1.22,-4.562,-717.1,-523.6,-16.8
1698,0.804,2.451,-1.342,-1124.9,-119.0,174.9
1718,0.452,2.024,-0.965,-1336.8,-138.1,501.7
1738,-0.255,0.622,0.113,-645.5,-360.3,1080.8
1758,-0.192,0.204,-0.013,-521.0,-276.1,1064.9
1779,-0.195,0.209,-0.015,-531.7,-262.7,1062.6
1799,-0.193,0.217,-0.022,-542.8,-243.3,1060.9
1820,-1.006,0.501,-0.467,-495.1,-379.6,873.6
1840,1.921,1.319,-0.81,205.0,39.0,52.2
1862,0.133,-0.008,-0.14,283.4,194.3,217.0
1882,1.931,-0.665,-1.959,501.8,803.3,-291.0
1902,3.849,-0.573,4.1,369.5,702.2,-192.3
1923,0.193,0.008,0.246,136.7,737.7,-152.6
1943,-0.424,0.789,1.021,-450.5,490.4,-90.3
1963,-0.173,0.444,0.221,-550.4,175.9,39.3
1984,0.634,-0.26,0.623,-437.2,-25.4,-20.6
2008,0.412,-0.256,0.437,-297.0,-59.9,-46.9
2028,0.559,-0.349,0.633,-215.3,-157.1,-62.3
2048,0.567,-0.343,0.534,-122.0,-339.8,-129.7
2071,1.219,-0.074,0.22,-175.7,-339.5,-443.4
2093,1.755,1.234,-0.765,-334.3,383.3,40.3
2113,1.091,0.581,0.843,-312.6,431.6,134.0
2135,0.754,0.7,0.708,-318.3,150.5,267.1
2155,0.962,0.607,0.704,-242.4,79.6,487.7
2176,0.75,0.416,0.699,-231.4,32.9,553.0
2200,0.565,0.053,0.611,-213.2,-91.5,600.1
2223,0.744,-0.329,0.68,-188.0,-209.5,635.1
2243,0.431,-0.283,0.304,-82.4,-223.6,683.6
2263,-0.032,0.052,0.066,-27.1,-202.1,698.0
2283,-0.048,0.057,0.053,-31.6,-203.4,696.9
2303,-0.05,0.058,0.058,-37.9,-204.6,695.5
2323,-0.225,1.056,-0.853,-515.6,1180.5,1847.4
2343,-0.224,1.095,-0.803,-373.8,1169.7,1897.8
2363,-0.196,1.104,-0.767,-218.4,1153.2,1929.6
2386,3.147,8.158,-7.754,-361.1,841.3,1206.6
2406,-0.107,0.482,-0.361,-275.3,823.6,1231.8
2426,-0.099,0.484,-0.349,-205.6,820.4,1242.7
2446,-0.087,0.485,-0.336,-126.9,811.9,1259.5
2466,5.387,-2.04,2.147,-214.7,379.6,936.8
2486,-0.066,0.227,-0.079,-145.9,377.2,937.1
2507,-0.065,0.228,-0.077,-122.9,375.1,944.7
2527,-4.562,-4.635,0.304,-830.6,471.0,272.7
2547,-0.011,0.154,-0.211,-814.8,473.4,257.6
2570,-0.038,0.004,0.006,-221.9,116.9,113.1
2590,-1.046,-1.06,-0.527,-176.1,111.2,64.9
2610,-0.674,-0.758,-0.564,-89.1,98.4,-42.4
2633,-0.569,-0.688,-0.5,27.0,86.5,-143.7
2654,-0.524,-0.672,-0.47,136.2,90.2,-275.4
2678,-0.294,-0.505,-0.321,297.3,136.9,-503.3
2698,0.848,-3.741,-2.085,847.7,67.9,-270.2
2718,0.46,-0.097,0.183,142.6,-158.6,400.1
2738,-0.284,-0.48,0.307,-181.5,-286.6,-93.0
2759,0.666,-1.752,0.251,5.7,-33.0,-66.0
2779,0.122,-1.108,0.071,-11.3,-1.5,55.4
2799,-0.132,-0.984,0.025,2.8,-2.7,-15.1
2823,-0.018,-0.999,0.071,-2.2,-2.5,6.4
2843,0.004,-0.996,0.079,0.0,-2.5,2.1
2865,-0.009,-0.999,0.075,1.0,-2.5,0.2
2885,-0.013,-1.002,0.071,0.7,-2.6,0.6
2907,-0.013,-1.002,0.068,0.6,-2.5,0.2
2927,-0.014,-1.001,0.07,0.6,-2.6,0.2
2947,-0.015,-1.001,0.073,0.7,-2.5,0.2
2968,-0.016,-1.002,0.071,0.7,-2.6,0.3
2988,-0.015,-1.0,0.07,0.7,-2.6,0.2
3008,-0.015,-1.001,0.07,0.6,-2.7,0.2
3030,-0.016,-1.002,0.069,0.7,-2.5,0.4
3050,-0.016,-1.003,0.07,0.5,-2.5,0.4
3070,-0.016,-1.005,0.07,0.7,-2.4,0.4
3090,-0.017,-0.999,0.073,0.7,-2.5,0.2
3110,-0.015,-1.0,0.07,0.6,-2.5,0.2
3130,-0.015,-0.999,0.07,0.7,-2.5,0.2
3153,-0.016,-1.001,0.07,0.7,-2.5,0.2
3173,-0.016,-1.002,0.072,0.7,-2.5,0.2
3194,-0.017,-1.0,0.072,0.6,-2.6,0.3
3214,-0.015,-1.001,0.071,0.7,-2.7,0.2
3234,-0.016,-1.003,0.073,0.7,-2.5,0.2
