time_ms,ax,ay,az,wx,wy,wz
800,0.006,0.01,-0.629,-306.9,1660.1,-20.7
820,0.264,-2.467,-0.586,-302.4,-381.5,1460.4
840,-1.855,-1.669,-1.476,135.6,-406.5,1135.3
862,-0.051,0.398,-0.079,-253.1,-166.1,1206.5
882,-0.132,0.681,-1.016,-582.9,99.3,1326.2
902,-1.066,3.756,-3.019,33.1,131.1,540.1
922,-0.305,0.066,-0.674,252.7,-254.2,168.6
942,-0.083,0.057,-0.194,220.8,-512.9,-98.6
964,-0.008,0.033,-0.021,240.2,-478.5,-75.0
984,-0.046,1.147,0.984,196.8,-472.4,-31.2
1004,-2.152,1.745,1.527,-61.2,-241.5,193.6
1024,-0.495,0.478,0.308,45.0,-102.6,289.1
1044,-0.5,0.924,-0.494,292.4,412.4,442.6
1065,-1.202,1.679,-4.514,627.3,158.4,412.3
1085,-0.581,0.111,-2.975,1312.1,-196.2,9.2
1105,-0.3,-0.201,-0.507,784.1,-228.4,137.1
1125,-0.155,-0.11,-0.355,652.7,-201.5,203.9
1145,-0.103,0.219,-0.201,473.1,-197.8,351.1
1165,-0.085,0.226,-0.1,217.1,-166.7,635.8
1187,-0.681,0.481,-0.91,-37.2,-94.0,588.1
1207,-0.742,1.016,-1.05,23.0,161.3,704.0
1227,0.423,1.963,-1.759,46.4,8.0,318.9
1249,0.148,0.325,-0.222,-14.4,-502.3,187.9
1269,0.137,0.63,-0.883,117.3,-940.1,-134.6
1289,-0.501,0.313,-0.653,193.9,-1166.2,-467.6
1312,-2.394,-1.931,-1.977,-232.0,-928.7,108.6
1332,-1.4,0.705,-0.39,-446.6,-1163.1,-13.5
1352,-0.896,0.579,-0.206,-482.5,-1197.5,-164.6
1376,-0.586,-0.277,-0.323,-412.7,-1256.1,-190.8
1396,-0.104,0.11,-0.425,-392.1,-1273.7,-221.9
1416,-0.101,0.112,-0.431,-393.6,-1270.4,-235.4
1436,-0.098,0.119,-0.438,-394.3,-1268.7,-250.0
1460,8.373,-0.471,-4.797,124.2,-688.3,-1337.9
1480,-0.111,0.448,-0.348,411.2,-776.1,-1156.7
1500,-0.115,0.439,-0.36,481.1,-769.4,-1128.1
1520,-0.126,0.434,-0.364,532.5,-762.3,-1108.2
1541,-0.13,0.426,-0.378,597.7,-751.9,-1081.9
1561,-1.644,-1.361,-1.657,304.7,-1072.4,-453.6
1581,-0.021,0.149,-0.355,333.0,-1071.7,-438.8
1601,-0.017,0.141,-0.353,354.2,-1071.4,-417.4
1621,-5.146,-4.646,4.251,-9.9,-912.5,-652.1
1641,-0.042,0.185,-0.252,31.1,-879.4,-636.0
1661,-0.039,0.183,-0.247,57.4,-874.7,-624.7
1681,0.18,-0.053,0.053,101.3,-600.2,-310.3
1703,-0.021,0.057,-0.079,106.5,-596.1,-301.7
1723,1.132,-1.66,1.803,12.3,-584.8,-224.2
1743,0.037,-0.016,-0.004,-29.0,-694.1,-240.7
1763,0.375,-0.205,-0.132,-154.3,-839.1,-553.9
1783,0.193,0.139,-0.241,-23.3,-395.9,-978.6
1803,4.973,0.623,-0.842,129.9,207.5,-211.5
1823,0.21,0.298,-0.139,107.7,222.9,-213.6
1843,0.845,0.702,-0.23,65.8,180.0,125.7
1863,0.694,0.569,0.305,13.1,53.1,354.7
1887,1.982,-0.382,0.273,-1.8,-93.4,273.8
1908,0.554,-0.326,-0.084,14.9,11.9,-59.3
1928,1.177,-0.026,0.128,0.9,10.9,-111.0
1948,0.977,0.276,0.085,1.1,-4.3,42.8
1968,0.986,-0.086,0.076,0.7,-2.8,38.8
1988,0.971,0.02,0.082,0.8,-4.4,-25.8
2008,1.007,0.046,0.075,0.9,-1.1,11.7
2030,0.981,-0.011,0.078,0.8,-3.7,-7.2
2051,0.988,0.0,0.081,1.0,-2.4,3.0
2071,0.99,0.019,0.072,0.7,-2.7,1.6
2092,0.983,0.006,0.078,0.6,-2.9,-0.4
2113,0.987,0.003,0.081,0.7,-2.5,0.0
2135,0.989,0.005,0.079,0.7,-2.7,0.2
2156,0.987,0.006,0.077,0.7,-2.4,0.2
2176,0.99,0.007,0.077,0.7,-2.7,0.2
2197,0.989,0.008,0.079,0.7,-2.4,0.2
2217,0.987,0.007,0.076,0.8,-2.5,0.2
2239,0.989,0.008,0.075,0.7,-2.5,0.2
2263,0.987,0.007,0.076,0.7,-2.5,0.2
2283,0.991,0.004,0.079,0.7,-2.5,0.2
2305,0.988,0.005,0.076,0.7,-2.5,0.2
2325,0.991,0.007,0.075,0.7,-2.4,0.2
2345,0.99,0.007,0.077,0.7,-2.7,0.2
2365,0.99,0.005,0.077,0.7,-2.5,0.1
2385,0.991,0.005,0.079,0.8,-2.5,0.1
2405,0.987,0.005,0.076,0.8,-2.5,0.0
2425,0.99,0.007,0.076,0.7,-2.5,0.2
2445,0.987,0.007,0.075,0.7,-2.5,0.2
